,NewCommitMoYr,GenderID,MostSeriousOffenseID,CommittingCourtID,DrugUsageID,NewCommit_sum,MSO,Gender,Court,DrugUsage,Commit_Date,Year
262,2010-07-01,12,11,33,0,1,Burglary/B&E,Male,Dickenson,Drugs Not Used,2010-07-01,2010
263,2010-07-01,12,11,36,0,1,Burglary/B&E,Male,Fairfax,Drugs Not Used,2010-07-01,2010
264,2010-07-01,12,11,36,1,3,Burglary/B&E,Male,Fairfax,Occasional Use,2010-07-01,2010
265,2010-07-01,12,11,39,3,1,Burglary/B&E,Male,Fluvanna,Heavy Use,2010-07-01,2010
266,2010-07-01,12,11,40,2,1,Burglary/B&E,Male,Franklin County,Moderate Use,2010-07-01,2010
267,2010-07-01,12,11,40,3,1,Burglary/B&E,Male,Franklin County,Heavy Use,2010-07-01,2010
268,2010-07-01,12,11,48,1,1,Burglary/B&E,Male,Greensville,Occasional Use,2010-07-01,2010
269,2010-07-01,12,11,50,0,1,Burglary/B&E,Male,Hampton,Drugs Not Used,2010-07-01,2010
270,2010-07-01,12,11,50,9,2,Burglary/B&E,Male,Hampton,Not Reported,2010-07-01,2010
271,2010-07-01,12,11,52,2,2,Burglary/B&E,Male,Henrico,Moderate Use,2010-07-01,2010
272,2010-07-01,12,11,53,2,1,Burglary/B&E,Male,Henry,Moderate Use,2010-07-01,2010
273,2010-07-01,12,11,53,3,1,Burglary/B&E,Male,Henry,Heavy Use,2010-07-01,2010
274,2010-07-01,12,11,53,9,2,Burglary/B&E,Male,Henry,Not Reported,2010-07-01,2010
275,2010-07-01,12,11,56,9,1,Burglary/B&E,Male,Isle of Wight,Not Reported,2010-07-01,2010
276,2010-07-01,12,11,60,9,1,Burglary/B&E,Male,Lancaster,Not Reported,2010-07-01,2010
277,2010-07-01,12,11,62,1,1,Burglary/B&E,Male,Loudoun,Occasional Use,2010-07-01,2010
278,2010-07-01,12,11,63,3,1,Burglary/B&E,Male,Louisa,Heavy Use,2010-07-01,2010
279,2010-07-01,12,11,64,9,1,Burglary/B&E,Male,Lunenburg,Not Reported,2010-07-01,2010
280,2010-07-01,12,11,70,2,1,Burglary/B&E,Male,Middlesex,Moderate Use,2010-07-01,2010
281,2010-07-01,12,11,71,2,1,Burglary/B&E,Male,Montgomery,Moderate Use,2010-07-01,2010
282,2010-07-01,12,11,71,3,1,Burglary/B&E,Male,Montgomery,Heavy Use,2010-07-01,2010
283,2010-07-01,12,11,71,9,2,Burglary/B&E,Male,Montgomery,Not Reported,2010-07-01,2010
284,2010-07-01,12,11,74,5,1,Burglary/B&E,Male,Newport News,"Drugs Used, Extent Unknown",2010-07-01,2010
285,2010-07-01,12,11,74,9,1,Burglary/B&E,Male,Newport News,Not Reported,2010-07-01,2010
286,2010-07-01,12,11,75,0,2,Burglary/B&E,Male,Norfolk,Drugs Not Used,2010-07-01,2010
287,2010-07-01,12,11,75,2,2,Burglary/B&E,Male,Norfolk,Moderate Use,2010-07-01,2010
288,2010-07-01,12,11,75,3,1,Burglary/B&E,Male,Norfolk,Heavy Use,2010-07-01,2010
289,2010-07-01,12,11,75,5,2,Burglary/B&E,Male,Norfolk,"Drugs Used, Extent Unknown",2010-07-01,2010
290,2010-07-01,12,11,75,9,1,Burglary/B&E,Male,Norfolk,Not Reported,2010-07-01,2010
291,2010-07-01,12,11,79,9,1,Burglary/B&E,Male,Orange,Not Reported,2010-07-01,2010
292,2010-07-01,12,11,80,9,1,Burglary/B&E,Male,Page,Not Reported,2010-07-01,2010
293,2010-07-01,12,11,81,3,1,Burglary/B&E,Male,Patrick,Heavy Use,2010-07-01,2010
294,2010-07-01,12,11,81,9,1,Burglary/B&E,Male,Patrick,Not Reported,2010-07-01,2010
295,2010-07-01,12,11,82,3,1,Burglary/B&E,Male,Petersburg,Heavy Use,2010-07-01,2010
296,2010-07-01,12,11,83,1,1,Burglary/B&E,Male,Pittsylvania,Occasional Use,2010-07-01,2010
297,2010-07-01,12,11,83,3,1,Burglary/B&E,Male,Pittsylvania,Heavy Use,2010-07-01,2010
298,2010-07-01,12,11,84,2,1,Burglary/B&E,Male,Portsmouth,Moderate Use,2010-07-01,2010
299,2010-07-01,12,11,87,9,1,Burglary/B&E,Male,Prince George,Not Reported,2010-07-01,2010
300,2010-07-01,12,11,88,0,1,Burglary/B&E,Male,Prince William,Drugs Not Used,2010-07-01,2010
301,2010-07-01,12,11,95,1,1,Burglary/B&E,Male,Roanoke City,Occasional Use,2010-07-01,2010
302,2010-07-01,12,11,95,5,1,Burglary/B&E,Male,Roanoke City,"Drugs Used, Extent Unknown",2010-07-01,2010
303,2010-07-01,12,11,95,9,1,Burglary/B&E,Male,Roanoke City,Not Reported,2010-07-01,2010
304,2010-07-01,12,11,96,1,1,Burglary/B&E,Male,Rockbridge,Occasional Use,2010-07-01,2010
305,2010-07-01,12,11,97,1,1,Burglary/B&E,Male,Rockingham,Occasional Use,2010-07-01,2010
306,2010-07-01,12,11,97,9,1,Burglary/B&E,Male,Rockingham,Not Reported,2010-07-01,2010
307,2010-07-01,12,11,98,9,1,Burglary/B&E,Male,Russell,Not Reported,2010-07-01,2010
308,2010-07-01,12,11,102,9,1,Burglary/B&E,Male,Smyth,Not Reported,2010-07-01,2010
309,2010-07-01,12,11,104,3,1,Burglary/B&E,Male,Spotsylvania,Heavy Use,2010-07-01,2010
310,2010-07-01,12,11,105,3,1,Burglary/B&E,Male,Stafford,Heavy Use,2010-07-01,2010
311,2010-07-01,12,11,105,9,1,Burglary/B&E,Male,Stafford,Not Reported,2010-07-01,2010
312,2010-07-01,12,11,107,3,1,Burglary/B&E,Male,Suffolk,Heavy Use,2010-07-01,2010
313,2010-07-01,12,11,109,9,1,Burglary/B&E,Male,Sussex,Not Reported,2010-07-01,2010
314,2010-07-01,12,11,110,2,1,Burglary/B&E,Male,Tazewell,Moderate Use,2010-07-01,2010
315,2010-07-01,12,11,111,0,2,Burglary/B&E,Male,Virginia Beach,Drugs Not Used,2010-07-01,2010
316,2010-07-01,12,11,111,1,1,Burglary/B&E,Male,Virginia Beach,Occasional Use,2010-07-01,2010
317,2010-07-01,12,11,111,3,2,Burglary/B&E,Male,Virginia Beach,Heavy Use,2010-07-01,2010
318,2010-07-01,12,11,111,5,1,Burglary/B&E,Male,Virginia Beach,"Drugs Used, Extent Unknown",2010-07-01,2010
319,2010-07-01,12,11,111,9,3,Burglary/B&E,Male,Virginia Beach,Not Reported,2010-07-01,2010
320,2010-07-01,12,11,119,9,1,Burglary/B&E,Male,York,Not Reported,2010-07-01,2010
321,2010-07-01,12,12,1,1,1,Larceny/Fraud,Male,Accomack,Occasional Use,2010-07-01,2010
322,2010-07-01,12,12,2,3,2,Larceny/Fraud,Male,Albemarle,Heavy Use,2010-07-01,2010
323,2010-07-01,12,12,3,0,2,Larceny/Fraud,Male,Alexandria,Drugs Not Used,2010-07-01,2010
324,2010-07-01,12,12,3,2,1,Larceny/Fraud,Male,Alexandria,Moderate Use,2010-07-01,2010
325,2010-07-01,12,12,3,5,1,Larceny/Fraud,Male,Alexandria,"Drugs Used, Extent Unknown",2010-07-01,2010
326,2010-07-01,12,12,5,9,1,Larceny/Fraud,Male,Amelia,Not Reported,2010-07-01,2010
327,2010-07-01,12,12,8,2,1,Larceny/Fraud,Male,Arlington,Moderate Use,2010-07-01,2010
328,2010-07-01,12,12,8,9,3,Larceny/Fraud,Male,Arlington,Not Reported,2010-07-01,2010
329,2010-07-01,12,12,11,3,1,Larceny/Fraud,Male,Bedford,Heavy Use,2010-07-01,2010
330,2010-07-01,12,12,14,2,1,Larceny/Fraud,Male,Bristol,Moderate Use,2010-07-01,2010
331,2010-07-01,12,12,14,3,1,Larceny/Fraud,Male,Bristol,Heavy Use,2010-07-01,2010
332,2010-07-01,12,12,16,0,1,Larceny/Fraud,Male,Buchanan,Drugs Not Used,2010-07-01,2010
333,2010-07-01,12,12,21,3,1,Larceny/Fraud,Male,Carroll,Heavy Use,2010-07-01,2010
334,2010-07-01,12,12,21,9,1,Larceny/Fraud,Male,Carroll,Not Reported,2010-07-01,2010
335,2010-07-01,12,12,24,3,1,Larceny/Fraud,Male,Charlottesville,Heavy Use,2010-07-01,2010
336,2010-07-01,12,12,24,9,2,Larceny/Fraud,Male,Charlottesville,Not Reported,2010-07-01,2010
337,2010-07-01,12,12,25,0,2,Larceny/Fraud,Male,Chesapeake,Drugs Not Used,2010-07-01,2010
338,2010-07-01,12,12,25,2,1,Larceny/Fraud,Male,Chesapeake,Moderate Use,2010-07-01,2010
339,2010-07-01,12,12,25,3,4,Larceny/Fraud,Male,Chesapeake,Heavy Use,2010-07-01,2010
340,2010-07-01,12,12,25,9,3,Larceny/Fraud,Male,Chesapeake,Not Reported,2010-07-01,2010
341,2010-07-01,12,12,26,0,1,Larceny/Fraud,Male,Chesterfield,Drugs Not Used,2010-07-01,2010
342,2010-07-01,12,12,26,1,1,Larceny/Fraud,Male,Chesterfield,Occasional Use,2010-07-01,2010
343,2010-07-01,12,12,26,3,1,Larceny/Fraud,Male,Chesterfield,Heavy Use,2010-07-01,2010
344,2010-07-01,12,12,26,9,2,Larceny/Fraud,Male,Chesterfield,Not Reported,2010-07-01,2010
345,2010-07-01,12,12,28,2,1,Larceny/Fraud,Male,Colonial Heights,Moderate Use,2010-07-01,2010
346,2010-07-01,12,12,28,3,1,Larceny/Fraud,Male,Colonial Heights,Heavy Use,2010-07-01,2010
347,2010-07-01,12,12,28,9,1,Larceny/Fraud,Male,Colonial Heights,Not Reported,2010-07-01,2010
348,2010-07-01,12,12,32,1,2,Larceny/Fraud,Male,Danville,Occasional Use,2010-07-01,2010
349,2010-07-01,12,12,32,2,2,Larceny/Fraud,Male,Danville,Moderate Use,2010-07-01,2010
350,2010-07-01,12,12,36,1,2,Larceny/Fraud,Male,Fairfax,Occasional Use,2010-07-01,2010
351,2010-07-01,12,12,36,3,3,Larceny/Fraud,Male,Fairfax,Heavy Use,2010-07-01,2010
352,2010-07-01,12,12,36,9,2,Larceny/Fraud,Male,Fairfax,Not Reported,2010-07-01,2010
353,2010-07-01,12,12,37,3,2,Larceny/Fraud,Male,Fauquier,Heavy Use,2010-07-01,2010
354,2010-07-01,12,12,38,3,1,Larceny/Fraud,Male,Floyd,Heavy Use,2010-07-01,2010
355,2010-07-01,12,12,40,0,1,Larceny/Fraud,Male,Franklin County,Drugs Not Used,2010-07-01,2010
356,2010-07-01,12,12,40,1,1,Larceny/Fraud,Male,Franklin County,Occasional Use,2010-07-01,2010
357,2010-07-01,12,12,40,9,1,Larceny/Fraud,Male,Franklin County,Not Reported,2010-07-01,2010
358,2010-07-01,12,12,41,3,2,Larceny/Fraud,Male,Frederick,Heavy Use,2010-07-01,2010
359,2010-07-01,12,12,41,9,1,Larceny/Fraud,Male,Frederick,Not Reported,2010-07-01,2010
360,2010-07-01,12,12,42,0,1,Larceny/Fraud,Male,Fredericksburg,Drugs Not Used,2010-07-01,2010
361,2010-07-01,12,12,42,9,1,Larceny/Fraud,Male,Fredericksburg,Not Reported,2010-07-01,2010
362,2010-07-01,12,12,48,9,1,Larceny/Fraud,Male,Greensville,Not Reported,2010-07-01,2010
363,2010-07-01,12,12,50,9,1,Larceny/Fraud,Male,Hampton,Not Reported,2010-07-01,2010
364,2010-07-01,12,12,51,9,3,Larceny/Fraud,Male,Hanover,Not Reported,2010-07-01,2010
365,2010-07-01,12,12,52,1,1,Larceny/Fraud,Male,Henrico,Occasional Use,2010-07-01,2010
366,2010-07-01,12,12,52,9,6,Larceny/Fraud,Male,Henrico,Not Reported,2010-07-01,2010
367,2010-07-01,12,12,53,2,1,Larceny/Fraud,Male,Henry,Moderate Use,2010-07-01,2010
368,2010-07-01,12,12,56,3,1,Larceny/Fraud,Male,Isle of Wight,Heavy Use,2010-07-01,2010
369,2010-07-01,12,12,58,5,1,Larceny/Fraud,Male,King George,"Drugs Used, Extent Unknown",2010-07-01,2010
370,2010-07-01,12,12,61,1,1,Larceny/Fraud,Male,Lee,Occasional Use,2010-07-01,2010
371,2010-07-01,12,12,61,3,2,Larceny/Fraud,Male,Lee,Heavy Use,2010-07-01,2010
372,2010-07-01,12,12,62,0,1,Larceny/Fraud,Male,Loudoun,Drugs Not Used,2010-07-01,2010
373,2010-07-01,12,12,62,3,3,Larceny/Fraud,Male,Loudoun,Heavy Use,2010-07-01,2010
374,2010-07-01,12,12,62,9,1,Larceny/Fraud,Male,Loudoun,Not Reported,2010-07-01,2010
375,2010-07-01,12,12,64,1,1,Larceny/Fraud,Male,Lunenburg,Occasional Use,2010-07-01,2010
376,2010-07-01,12,12,64,3,1,Larceny/Fraud,Male,Lunenburg,Heavy Use,2010-07-01,2010
377,2010-07-01,12,12,65,0,1,Larceny/Fraud,Male,Lynchburg,Drugs Not Used,2010-07-01,2010
378,2010-07-01,12,12,65,1,1,Larceny/Fraud,Male,Lynchburg,Occasional Use,2010-07-01,2010
379,2010-07-01,12,12,65,3,2,Larceny/Fraud,Male,Lynchburg,Heavy Use,2010-07-01,2010
380,2010-07-01,12,12,65,9,1,Larceny/Fraud,Male,Lynchburg,Not Reported,2010-07-01,2010
381,2010-07-01,12,12,70,1,1,Larceny/Fraud,Male,Middlesex,Occasional Use,2010-07-01,2010
382,2010-07-01,12,12,70,3,1,Larceny/Fraud,Male,Middlesex,Heavy Use,2010-07-01,2010
383,2010-07-01,12,12,71,9,1,Larceny/Fraud,Male,Montgomery,Not Reported,2010-07-01,2010
384,2010-07-01,12,12,74,0,2,Larceny/Fraud,Male,Newport News,Drugs Not Used,2010-07-01,2010
385,2010-07-01,12,12,74,9,4,Larceny/Fraud,Male,Newport News,Not Reported,2010-07-01,2010
386,2010-07-01,12,12,75,1,1,Larceny/Fraud,Male,Norfolk,Occasional Use,2010-07-01,2010
387,2010-07-01,12,12,75,2,2,Larceny/Fraud,Male,Norfolk,Moderate Use,2010-07-01,2010
388,2010-07-01,12,12,75,3,4,Larceny/Fraud,Male,Norfolk,Heavy Use,2010-07-01,2010
389,2010-07-01,12,12,75,4,2,Larceny/Fraud,Male,Norfolk,Therapeutic Community,2010-07-01,2010
390,2010-07-01,12,12,75,9,4,Larceny/Fraud,Male,Norfolk,Not Reported,2010-07-01,2010
391,2010-07-01,12,12,78,9,1,Larceny/Fraud,Male,Nottoway,Not Reported,2010-07-01,2010
392,2010-07-01,12,12,80,9,1,Larceny/Fraud,Male,Page,Not Reported,2010-07-01,2010
393,2010-07-01,12,12,81,1,1,Larceny/Fraud,Male,Patrick,Occasional Use,2010-07-01,2010
394,2010-07-01,12,12,81,2,1,Larceny/Fraud,Male,Patrick,Moderate Use,2010-07-01,2010
395,2010-07-01,12,12,82,2,1,Larceny/Fraud,Male,Petersburg,Moderate Use,2010-07-01,2010
396,2010-07-01,12,12,83,3,1,Larceny/Fraud,Male,Pittsylvania,Heavy Use,2010-07-01,2010
397,2010-07-01,12,12,83,9,1,Larceny/Fraud,Male,Pittsylvania,Not Reported,2010-07-01,2010
398,2010-07-01,12,12,84,1,1,Larceny/Fraud,Male,Portsmouth,Occasional Use,2010-07-01,2010
399,2010-07-01,12,12,84,2,2,Larceny/Fraud,Male,Portsmouth,Moderate Use,2010-07-01,2010
400,2010-07-01,12,12,84,3,2,Larceny/Fraud,Male,Portsmouth,Heavy Use,2010-07-01,2010
401,2010-07-01,12,12,84,9,2,Larceny/Fraud,Male,Portsmouth,Not Reported,2010-07-01,2010
402,2010-07-01,12,12,85,9,1,Larceny/Fraud,Male,Powhatan,Not Reported,2010-07-01,2010
403,2010-07-01,12,12,86,1,1,Larceny/Fraud,Male,Prince Edward,Occasional Use,2010-07-01,2010
404,2010-07-01,12,12,88,2,1,Larceny/Fraud,Male,Prince William,Moderate Use,2010-07-01,2010
405,2010-07-01,12,12,88,3,2,Larceny/Fraud,Male,Prince William,Heavy Use,2010-07-01,2010
406,2010-07-01,12,12,88,5,1,Larceny/Fraud,Male,Prince William,"Drugs Used, Extent Unknown",2010-07-01,2010
407,2010-07-01,12,12,88,9,2,Larceny/Fraud,Male,Prince William,Not Reported,2010-07-01,2010
408,2010-07-01,12,12,90,3,1,Larceny/Fraud,Male,Radford,Heavy Use,2010-07-01,2010
409,2010-07-01,12,12,90,5,1,Larceny/Fraud,Male,Radford,"Drugs Used, Extent Unknown",2010-07-01,2010
410,2010-07-01,12,12,90,9,1,Larceny/Fraud,Male,Radford,Not Reported,2010-07-01,2010
411,2010-07-01,12,12,93,2,1,Larceny/Fraud,Male,Richmond City,Moderate Use,2010-07-01,2010
412,2010-07-01,12,12,93,3,1,Larceny/Fraud,Male,Richmond City,Heavy Use,2010-07-01,2010
413,2010-07-01,12,12,93,9,1,Larceny/Fraud,Male,Richmond City,Not Reported,2010-07-01,2010
414,2010-07-01,12,12,94,3,3,Larceny/Fraud,Male,Roanoke County,Heavy Use,2010-07-01,2010
415,2010-07-01,12,12,94,9,1,Larceny/Fraud,Male,Roanoke County,Not Reported,2010-07-01,2010
416,2010-07-01,12,12,95,3,1,Larceny/Fraud,Male,Roanoke City,Heavy Use,2010-07-01,2010
417,2010-07-01,12,12,95,9,1,Larceny/Fraud,Male,Roanoke City,Not Reported,2010-07-01,2010
418,2010-07-01,12,12,97,1,1,Larceny/Fraud,Male,Rockingham,Occasional Use,2010-07-01,2010
419,2010-07-01,12,12,98,5,1,Larceny/Fraud,Male,Russell,"Drugs Used, Extent Unknown",2010-07-01,2010
420,2010-07-01,12,12,99,9,1,Larceny/Fraud,Male,Salem,Not Reported,2010-07-01,2010
421,2010-07-01,12,12,100,5,1,Larceny/Fraud,Male,Scott,"Drugs Used, Extent Unknown",2010-07-01,2010
422,2010-07-01,12,12,104,9,4,Larceny/Fraud,Male,Spotsylvania,Not Reported,2010-07-01,2010
423,2010-07-01,12,12,105,0,1,Larceny/Fraud,Male,Stafford,Drugs Not Used,2010-07-01,2010
424,2010-07-01,12,12,105,3,1,Larceny/Fraud,Male,Stafford,Heavy Use,2010-07-01,2010
425,2010-07-01,12,12,105,9,1,Larceny/Fraud,Male,Stafford,Not Reported,2010-07-01,2010
426,2010-07-01,12,12,107,0,1,Larceny/Fraud,Male,Suffolk,Drugs Not Used,2010-07-01,2010
427,2010-07-01,12,12,107,3,2,Larceny/Fraud,Male,Suffolk,Heavy Use,2010-07-01,2010
428,2010-07-01,12,12,109,9,1,Larceny/Fraud,Male,Sussex,Not Reported,2010-07-01,2010
429,2010-07-01,12,12,110,0,1,Larceny/Fraud,Male,Tazewell,Drugs Not Used,2010-07-01,2010
430,2010-07-01,12,12,110,1,1,Larceny/Fraud,Male,Tazewell,Occasional Use,2010-07-01,2010
431,2010-07-01,12,12,110,3,2,Larceny/Fraud,Male,Tazewell,Heavy Use,2010-07-01,2010
432,2010-07-01,12,12,110,9,4,Larceny/Fraud,Male,Tazewell,Not Reported,2010-07-01,2010
433,2010-07-01,12,12,111,0,2,Larceny/Fraud,Male,Virginia Beach,Drugs Not Used,2010-07-01,2010
434,2010-07-01,12,12,111,3,4,Larceny/Fraud,Male,Virginia Beach,Heavy Use,2010-07-01,2010
435,2010-07-01,12,12,111,4,2,Larceny/Fraud,Male,Virginia Beach,Therapeutic Community,2010-07-01,2010
436,2010-07-01,12,12,111,5,2,Larceny/Fraud,Male,Virginia Beach,"Drugs Used, Extent Unknown",2010-07-01,2010
437,2010-07-01,12,12,111,9,2,Larceny/Fraud,Male,Virginia Beach,Not Reported,2010-07-01,2010
438,2010-07-01,12,12,113,9,2,Larceny/Fraud,Male,Washington,Not Reported,2010-07-01,2010
439,2010-07-01,12,12,114,2,1,Larceny/Fraud,Male,Waynesboro,Moderate Use,2010-07-01,2010
440,2010-07-01,12,12,115,9,1,Larceny/Fraud,Male,Westmoreland,Not Reported,2010-07-01,2010
441,2010-07-01,12,12,117,3,1,Larceny/Fraud,Male,Wise,Heavy Use,2010-07-01,2010
442,2010-07-01,12,12,117,9,1,Larceny/Fraud,Male,Wise,Not Reported,2010-07-01,2010
443,2010-07-01,12,12,118,2,1,Larceny/Fraud,Male,Wythe,Moderate Use,2010-07-01,2010
444,2010-07-01,12,12,118,3,1,Larceny/Fraud,Male,Wythe,Heavy Use,2010-07-01,2010
445,2010-07-01,12,12,119,0,2,Larceny/Fraud,Male,York,Drugs Not Used,2010-07-01,2010
446,2010-07-01,12,12,119,2,1,Larceny/Fraud,Male,York,Moderate Use,2010-07-01,2010
447,2010-07-01,12,12,119,9,1,Larceny/Fraud,Male,York,Not Reported,2010-07-01,2010
448,2010-07-01,12,13,83,1,1,Conspiracy,Male,Pittsylvania,Occasional Use,2010-07-01,2010
449,2010-07-01,12,14,7,9,1,Sex Offense,Male,Appomattox,Not Reported,2010-07-01,2010
450,2010-07-01,12,14,13,9,1,Sex Offense,Male,Botetourt,Not Reported,2010-07-01,2010
451,2010-07-01,12,14,14,9,1,Sex Offense,Male,Bristol,Not Reported,2010-07-01,2010
452,2010-07-01,12,14,50,9,1,Sex Offense,Male,Hampton,Not Reported,2010-07-01,2010
453,2010-07-01,12,14,52,9,1,Sex Offense,Male,Henrico,Not Reported,2010-07-01,2010
454,2010-07-01,12,14,56,9,1,Sex Offense,Male,Isle of Wight,Not Reported,2010-07-01,2010
455,2010-07-01,12,14,70,5,1,Sex Offense,Male,Middlesex,"Drugs Used, Extent Unknown",2010-07-01,2010
456,2010-07-01,12,14,74,4,1,Sex Offense,Male,Newport News,Therapeutic Community,2010-07-01,2010
457,2010-07-01,12,14,84,5,1,Sex Offense,Male,Portsmouth,"Drugs Used, Extent Unknown",2010-07-01,2010
458,2010-07-01,12,14,88,2,1,Sex Offense,Male,Prince William,Moderate Use,2010-07-01,2010
459,2010-07-01,12,14,88,3,1,Sex Offense,Male,Prince William,Heavy Use,2010-07-01,2010
460,2010-07-01,12,14,93,9,1,Sex Offense,Male,Richmond City,Not Reported,2010-07-01,2010
461,2010-07-01,12,14,97,9,1,Sex Offense,Male,Rockingham,Not Reported,2010-07-01,2010
462,2010-07-01,12,14,105,0,1,Sex Offense,Male,Stafford,Drugs Not Used,2010-07-01,2010
463,2010-07-01,12,14,116,0,1,Sex Offense,Male,Williamsburg,Drugs Not Used,2010-07-01,2010
464,2010-07-01,12,14,117,9,1,Sex Offense,Male,Wise,Not Reported,2010-07-01,2010
465,2010-07-01,12,15,3,0,1,DUI,Male,Alexandria,Drugs Not Used,2010-07-01,2010
466,2010-07-01,12,15,8,5,1,DUI,Male,Arlington,"Drugs Used, Extent Unknown",2010-07-01,2010
467,2010-07-01,12,15,9,9,1,DUI,Male,Augusta,Not Reported,2010-07-01,2010
468,2010-07-01,12,15,16,9,1,DUI,Male,Buchanan,Not Reported,2010-07-01,2010
469,2010-07-01,12,15,25,3,2,DUI,Male,Chesapeake,Heavy Use,2010-07-01,2010
470,2010-07-01,12,15,25,9,1,DUI,Male,Chesapeake,Not Reported,2010-07-01,2010
471,2010-07-01,12,15,26,0,1,DUI,Male,Chesterfield,Drugs Not Used,2010-07-01,2010
472,2010-07-01,12,15,31,3,1,DUI,Male,Cumberland,Heavy Use,2010-07-01,2010
473,2010-07-01,12,15,37,0,1,DUI,Male,Fauquier,Drugs Not Used,2010-07-01,2010
474,2010-07-01,12,15,40,9,1,DUI,Male,Franklin County,Not Reported,2010-07-01,2010
475,2010-07-01,12,15,42,9,1,DUI,Male,Fredericksburg,Not Reported,2010-07-01,2010
476,2010-07-01,12,15,48,2,1,DUI,Male,Greensville,Moderate Use,2010-07-01,2010
477,2010-07-01,12,15,52,0,1,DUI,Male,Henrico,Drugs Not Used,2010-07-01,2010
478,2010-07-01,12,15,52,9,1,DUI,Male,Henrico,Not Reported,2010-07-01,2010
479,2010-07-01,12,15,53,0,1,DUI,Male,Henry,Drugs Not Used,2010-07-01,2010
480,2010-07-01,12,15,58,9,1,DUI,Male,King George,Not Reported,2010-07-01,2010
481,2010-07-01,12,15,62,9,1,DUI,Male,Loudoun,Not Reported,2010-07-01,2010
482,2010-07-01,12,15,75,3,1,DUI,Male,Norfolk,Heavy Use,2010-07-01,2010
483,2010-07-01,12,15,75,9,1,DUI,Male,Norfolk,Not Reported,2010-07-01,2010
484,2010-07-01,12,15,88,0,1,DUI,Male,Prince William,Drugs Not Used,2010-07-01,2010
485,2010-07-01,12,15,105,1,1,DUI,Male,Stafford,Occasional Use,2010-07-01,2010
486,2010-07-01,12,15,116,9,1,DUI,Male,Williamsburg,Not Reported,2010-07-01,2010
487,2010-07-01,12,15,117,9,1,DUI,Male,Wise,Not Reported,2010-07-01,2010
488,2010-07-01,12,16,3,9,1,Habitual Offender,Male,Alexandria,Not Reported,2010-07-01,2010
489,2010-07-01,12,16,6,0,1,Habitual Offender,Male,Amherst,Drugs Not Used,2010-07-01,2010
490,2010-07-01,12,16,24,9,1,Habitual Offender,Male,Charlottesville,Not Reported,2010-07-01,2010
491,2010-07-01,12,16,26,0,1,Habitual Offender,Male,Chesterfield,Drugs Not Used,2010-07-01,2010
492,2010-07-01,12,16,26,9,1,Habitual Offender,Male,Chesterfield,Not Reported,2010-07-01,2010
493,2010-07-01,12,16,32,2,1,Habitual Offender,Male,Danville,Moderate Use,2010-07-01,2010
494,2010-07-01,12,16,37,1,1,Habitual Offender,Male,Fauquier,Occasional Use,2010-07-01,2010
495,2010-07-01,12,16,37,9,1,Habitual Offender,Male,Fauquier,Not Reported,2010-07-01,2010
496,2010-07-01,12,16,41,2,1,Habitual Offender,Male,Frederick,Moderate Use,2010-07-01,2010
497,2010-07-01,12,16,42,9,1,Habitual Offender,Male,Fredericksburg,Not Reported,2010-07-01,2010
498,2010-07-01,12,16,44,3,1,Habitual Offender,Male,Gloucester,Heavy Use,2010-07-01,2010
499,2010-07-01,12,16,51,3,1,Habitual Offender,Male,Hanover,Heavy Use,2010-07-01,2010
500,2010-07-01,12,16,52,3,1,Habitual Offender,Male,Henrico,Heavy Use,2010-07-01,2010
501,2010-07-01,12,16,58,9,1,Habitual Offender,Male,King George,Not Reported,2010-07-01,2010
502,2010-07-01,12,16,59,3,1,Habitual Offender,Male,King William,Heavy Use,2010-07-01,2010
503,2010-07-01,12,16,62,9,2,Habitual Offender,Male,Loudoun,Not Reported,2010-07-01,2010
504,2010-07-01,12,16,63,0,1,Habitual Offender,Male,Louisa,Drugs Not Used,2010-07-01,2010
505,2010-07-01,12,16,66,9,1,Habitual Offender,Male,Madison,Not Reported,2010-07-01,2010
506,2010-07-01,12,16,67,5,1,Habitual Offender,Male,Martinsville,"Drugs Used, Extent Unknown",2010-07-01,2010
507,2010-07-01,12,16,74,9,1,Habitual Offender,Male,Newport News,Not Reported,2010-07-01,2010
508,2010-07-01,12,16,75,3,3,Habitual Offender,Male,Norfolk,Heavy Use,2010-07-01,2010
509,2010-07-01,12,16,82,9,1,Habitual Offender,Male,Petersburg,Not Reported,2010-07-01,2010
510,2010-07-01,12,16,94,5,1,Habitual Offender,Male,Roanoke County,"Drugs Used, Extent Unknown",2010-07-01,2010
511,2010-07-01,12,16,105,0,1,Habitual Offender,Male,Stafford,Drugs Not Used,2010-07-01,2010
512,2010-07-01,12,16,105,9,2,Habitual Offender,Male,Stafford,Not Reported,2010-07-01,2010
513,2010-07-01,12,16,106,9,1,Habitual Offender,Male,Staunton,Not Reported,2010-07-01,2010
514,2010-07-01,12,16,107,9,1,Habitual Offender,Male,Suffolk,Not Reported,2010-07-01,2010
515,2010-07-01,12,16,110,0,1,Habitual Offender,Male,Tazewell,Drugs Not Used,2010-07-01,2010
516,2010-07-01,12,16,111,2,1,Habitual Offender,Male,Virginia Beach,Moderate Use,2010-07-01,2010
517,2010-07-01,12,16,111,3,1,Habitual Offender,Male,Virginia Beach,Heavy Use,2010-07-01,2010
518,2010-07-01,12,16,111,5,1,Habitual Offender,Male,Virginia Beach,"Drugs Used, Extent Unknown",2010-07-01,2010
