Year,Locality,MSO,DrugUsage,count,sum_female,sum_male,FIPS Code,County Name
2012,Roanoke City,Rape/Sexual Assault,Heavy Use,1,0,1,51770,Roanoke City
2012,Roanoke City,Rape/Sexual Assault,Not Reported,5,0,5,51770,Roanoke City
2012,Roanoke County,Rape/Sexual Assault,"Drugs Used, Extent Unknown",2,0,2,51161,Roanoke County
2012,Roanoke County,Rape/Sexual Assault,Heavy Use,1,0,1,51161,Roanoke County
2012,Roanoke County,Rape/Sexual Assault,Not Reported,5,0,5,51161,Roanoke County
2012,Rockbridge,Rape/Sexual Assault,Not Reported,2,0,2,51163,Rockbridge County
2012,Rockingham,Rape/Sexual Assault,Not Reported,7,1,6,51165,Rockingham County
2012,Russell,Rape/Sexual Assault,Not Reported,4,1,3,51167,Russell County
2012,Salem,Rape/Sexual Assault,Not Reported,2,0,2,51775,Salem City
2012,Scott,Rape/Sexual Assault,Not Reported,4,0,4,51169,Scott County
2012,Shenandoah,Rape/Sexual Assault,Occasional Use,1,0,1,51171,Shenandoah County
2012,Smyth,Rape/Sexual Assault,Not Reported,3,1,2,51173,Smyth County
2012,Southampton,Rape/Sexual Assault,Heavy Use,1,0,1,51175,Southampton County
2012,Southampton,Rape/Sexual Assault,Not Reported,3,0,3,51175,Southampton County
2012,Spotsylvania,Rape/Sexual Assault,Heavy Use,1,0,1,51177,Spotsylvania County
2012,Spotsylvania,Rape/Sexual Assault,Not Reported,4,0,4,51177,Spotsylvania County
2012,Spotsylvania,Rape/Sexual Assault,Occasional Use,1,0,1,51177,Spotsylvania County
2012,Stafford,Rape/Sexual Assault,Heavy Use,1,0,1,51179,Stafford County
2012,Stafford,Rape/Sexual Assault,Not Reported,10,0,10,51179,Stafford County
2012,Staunton,Rape/Sexual Assault,Not Reported,2,0,2,51790,Staunton City
2012,Suffolk,Rape/Sexual Assault,Heavy Use,1,0,1,51800,Suffolk City
2012,Suffolk,Rape/Sexual Assault,Moderate Use,2,0,2,51800,Suffolk City
2012,Suffolk,Rape/Sexual Assault,Not Reported,9,1,8,51800,Suffolk City
2012,Suffolk,Rape/Sexual Assault,Therapeutic Community,1,0,1,51800,Suffolk City
2012,Sussex,Rape/Sexual Assault,Not Reported,2,0,2,51183,Sussex County
2012,Tazewell,Rape/Sexual Assault,Not Reported,4,0,4,51185,Tazewell County
2012,Tazewell,Rape/Sexual Assault,Occasional Use,1,0,1,51185,Tazewell County
2012,Virginia Beach,Rape/Sexual Assault,Drugs Not Used,1,0,1,51810,Virginia Beach City
2012,Virginia Beach,Rape/Sexual Assault,"Drugs Used, Extent Unknown",4,0,4,51810,Virginia Beach City
2012,Virginia Beach,Rape/Sexual Assault,Heavy Use,1,0,1,51810,Virginia Beach City
2012,Virginia Beach,Rape/Sexual Assault,Moderate Use,2,0,2,51810,Virginia Beach City
2012,Virginia Beach,Rape/Sexual Assault,Not Reported,10,0,10,51810,Virginia Beach City
2012,Virginia Beach,Rape/Sexual Assault,Occasional Use,2,1,1,51810,Virginia Beach City
2012,Warren,Rape/Sexual Assault,Not Reported,1,0,1,51187,Warren County
2012,Warren,Rape/Sexual Assault,Occasional Use,1,0,1,51187,Warren County
2012,Washington,Rape/Sexual Assault,Not Reported,3,1,2,51191,Washington County
2012,Waynesboro,Rape/Sexual Assault,Moderate Use,1,0,1,51820,Waynesboro City
2012,Waynesboro,Rape/Sexual Assault,Not Reported,2,0,2,51820,Waynesboro City
2012,Westmoreland,Rape/Sexual Assault,Moderate Use,1,0,1,51193,Westmoreland County
2012,Williamsburg,Rape/Sexual Assault,Not Reported,4,0,4,51830,Williamsburg City
2012,Williamsburg,Rape/Sexual Assault,Therapeutic Community,1,0,1,51830,Williamsburg City
2012,Wise,Rape/Sexual Assault,Moderate Use,1,0,1,51195,Wise County
2012,Wise,Rape/Sexual Assault,Not Reported,2,0,2,51195,Wise County
2012,Wythe,Rape/Sexual Assault,Moderate Use,1,0,1,51197,Wythe County
2012,Wythe,Rape/Sexual Assault,Not Reported,2,0,2,51197,Wythe County
2012,York,Rape/Sexual Assault,Not Reported,4,0,4,51199,York County
2012,York,Rape/Sexual Assault,Occasional Use,1,0,1,51199,York County
2013,Accomack,Rape/Sexual Assault,Heavy Use,2,1,1,51001,Accomack County
2013,Accomack,Rape/Sexual Assault,Not Reported,2,0,2,51001,Accomack County
2013,Albemarle,Rape/Sexual Assault,Heavy Use,1,0,1,51003,Albemarle County
2013,Albemarle,Rape/Sexual Assault,Not Reported,4,0,4,51003,Albemarle County
2013,Alexandria,Rape/Sexual Assault,Not Reported,3,0,3,51510,Alexandria City
2013,Alleghany,Rape/Sexual Assault,Heavy Use,1,0,1,51005,Alleghany County
2013,Alleghany,Rape/Sexual Assault,Not Reported,3,0,3,51005,Alleghany County
2013,Amelia,Rape/Sexual Assault,Not Reported,2,0,2,51007,Amelia County
2013,Amherst,Rape/Sexual Assault,Not Reported,1,0,1,51009,Amherst County
2013,Appomattox,Rape/Sexual Assault,Not Reported,1,0,1,51011,Appomattox County
2013,Arlington,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51013,Arlington County
2013,Arlington,Rape/Sexual Assault,Not Reported,6,0,6,51013,Arlington County
2013,Augusta,Rape/Sexual Assault,Heavy Use,2,0,2,51015,Augusta County
2013,Augusta,Rape/Sexual Assault,Not Reported,8,0,8,51015,Augusta County
2013,Bedford,Rape/Sexual Assault,Heavy Use,1,0,1,51019,Bedford County
2013,Bedford,Rape/Sexual Assault,Not Reported,2,0,2,51019,Bedford County
2013,Botetourt,Rape/Sexual Assault,Not Reported,2,0,2,51023,Botetourt County
2013,Botetourt,Rape/Sexual Assault,Occasional Use,1,0,1,51023,Botetourt County
2013,Bristol,Rape/Sexual Assault,Not Reported,4,0,4,51520,Bristol City
2013,Brunswick,Rape/Sexual Assault,Heavy Use,1,0,1,51025,Brunswick County
2013,Brunswick,Rape/Sexual Assault,Not Reported,2,0,2,51025,Brunswick County
2013,Buchanan,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51027,Buchanan County
2013,Buchanan,Rape/Sexual Assault,Not Reported,4,0,4,51027,Buchanan County
2013,Buchanan,Rape/Sexual Assault,Occasional Use,1,0,1,51027,Buchanan County
2013,Buckingham,Rape/Sexual Assault,Heavy Use,1,0,1,51029,Buckingham County
2013,Buckingham,Rape/Sexual Assault,Not Reported,3,0,3,51029,Buckingham County
2013,Buena Vista,Rape/Sexual Assault,Not Reported,1,0,1,,
2013,Campbell,Rape/Sexual Assault,Not Reported,4,0,4,51031,Campbell County
2013,Campbell,Rape/Sexual Assault,Therapeutic Community,1,0,1,51031,Campbell County
2013,Caroline,Rape/Sexual Assault,Heavy Use,1,0,1,51033,Caroline County
2013,Caroline,Rape/Sexual Assault,Not Reported,6,0,6,51033,Caroline County
2013,Caroline,Rape/Sexual Assault,Occasional Use,1,0,1,51033,Caroline County
2013,Carroll,Rape/Sexual Assault,Not Reported,4,0,4,51035,Carroll County
2013,Charles City,Rape/Sexual Assault,Not Reported,1,0,1,51036,Charles City County
2013,Charlottesville,Rape/Sexual Assault,Heavy Use,2,0,2,51540,Charlottesville City
2013,Charlottesville,Rape/Sexual Assault,Not Reported,2,0,2,51540,Charlottesville City
2013,Chesapeake,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51550,Chesapeake City
2013,Chesapeake,Rape/Sexual Assault,Moderate Use,1,0,1,51550,Chesapeake City
2013,Chesapeake,Rape/Sexual Assault,Not Reported,6,0,6,51550,Chesapeake City
2013,Chesapeake,Rape/Sexual Assault,Occasional Use,1,0,1,51550,Chesapeake City
2013,Chesapeake,Rape/Sexual Assault,Therapeutic Community,2,0,2,51550,Chesapeake City
2013,Chesterfield,Rape/Sexual Assault,"Drugs Used, Extent Unknown",2,0,2,51041,Chesterfield County
2013,Chesterfield,Rape/Sexual Assault,Heavy Use,3,0,3,51041,Chesterfield County
2013,Chesterfield,Rape/Sexual Assault,Not Reported,8,0,8,51041,Chesterfield County
2013,Chesterfield,Rape/Sexual Assault,Occasional Use,2,0,2,51041,Chesterfield County
2013,Colonial Heights,Rape/Sexual Assault,Not Reported,2,0,2,51570,Colonial Heights City
2013,Culpeper,Rape/Sexual Assault,Heavy Use,1,0,1,51047,Culpeper County
2013,Culpeper,Rape/Sexual Assault,Not Reported,4,0,4,51047,Culpeper County
2013,Danville,Rape/Sexual Assault,Heavy Use,1,0,1,51590,Danville City
2013,Danville,Rape/Sexual Assault,Not Reported,6,0,6,51590,Danville City
2013,Danville,Rape/Sexual Assault,Occasional Use,1,0,1,51590,Danville City
2013,Dickenson,Rape/Sexual Assault,Heavy Use,1,0,1,51051,Dickenson County
2013,Dickenson,Rape/Sexual Assault,Not Reported,1,0,1,51051,Dickenson County
2013,Dinwiddie,Rape/Sexual Assault,Not Reported,1,0,1,51053,Dinwiddie County
2013,Essex,Rape/Sexual Assault,Heavy Use,1,0,1,51057,Essex County
2013,Fairfax,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51059,Fairfax County
2013,Fairfax,Rape/Sexual Assault,Heavy Use,3,0,3,51059,Fairfax County
2013,Fairfax,Rape/Sexual Assault,Moderate Use,1,0,1,51059,Fairfax County
2013,Fairfax,Rape/Sexual Assault,Not Reported,12,0,12,51059,Fairfax County
2013,Fairfax,Rape/Sexual Assault,Occasional Use,3,0,3,51059,Fairfax County
2013,Fauquier,Rape/Sexual Assault,Moderate Use,1,0,1,51061,Fauquier County
2013,Fauquier,Rape/Sexual Assault,Not Reported,1,0,1,51061,Fauquier County
2013,Floyd,Rape/Sexual Assault,Not Reported,1,0,1,51063,Floyd County
2013,Franklin County,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51067,Franklin County
2013,Franklin County,Rape/Sexual Assault,Not Reported,5,0,5,51067,Franklin County
2013,Franklin County,Rape/Sexual Assault,Occasional Use,2,0,2,51067,Franklin County
2013,Frederick,Rape/Sexual Assault,Not Reported,7,0,7,51069,Frederick County
2013,Fredericksburg,Rape/Sexual Assault,"Drugs Used, Extent Unknown",2,0,2,51630,Fredericksburg City
2013,Fredericksburg,Rape/Sexual Assault,Not Reported,4,0,4,51630,Fredericksburg City
2013,Giles,Rape/Sexual Assault,Not Reported,2,0,2,51071,Giles County
2013,Gloucester,Rape/Sexual Assault,Not Reported,1,0,1,51073,Gloucester County
2013,Greene,Rape/Sexual Assault,Not Reported,1,0,1,51079,Greene County
2013,Greensville,Rape/Sexual Assault,Not Reported,1,0,1,51081,Greensville County
2013,Halifax,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51083,Halifax County
2013,Halifax,Rape/Sexual Assault,Occasional Use,1,0,1,51083,Halifax County
2013,Hampton,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51650,Hampton City
2013,Hampton,Rape/Sexual Assault,Heavy Use,2,0,2,51650,Hampton City
2013,Hampton,Rape/Sexual Assault,Not Reported,4,0,4,51650,Hampton City
2013,Hanover,Rape/Sexual Assault,Not Reported,4,0,4,51085,Hanover County
2013,Hanover,Rape/Sexual Assault,Occasional Use,1,0,1,51085,Hanover County
2013,Henrico,Rape/Sexual Assault,"Drugs Used, Extent Unknown",2,0,2,51087,Henrico County
2013,Henrico,Rape/Sexual Assault,Heavy Use,2,0,2,51087,Henrico County
2013,Henrico,Rape/Sexual Assault,Moderate Use,1,0,1,51087,Henrico County
2013,Henrico,Rape/Sexual Assault,Not Reported,5,0,5,51087,Henrico County
2013,Hopewell,Rape/Sexual Assault,Not Reported,2,0,2,51670,Hopewell City
2013,Isle of Wight,Rape/Sexual Assault,Not Reported,1,0,1,51093,Isle of Wight County
2013,King George,Rape/Sexual Assault,Heavy Use,1,0,1,51099,King George County
2013,King George,Rape/Sexual Assault,Not Reported,1,0,1,51099,King George County
2013,King William,Rape/Sexual Assault,Not Reported,1,0,1,51101,King William County
2013,Lancaster,Rape/Sexual Assault,Not Reported,1,0,1,51103,Lancaster County
2013,Lee,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51105,Lee County
2013,Lee,Rape/Sexual Assault,Not Reported,1,0,1,51105,Lee County
2013,Loudoun,Rape/Sexual Assault,Heavy Use,2,0,2,51107,Loudoun County
2013,Loudoun,Rape/Sexual Assault,Moderate Use,1,0,1,51107,Loudoun County
2013,Loudoun,Rape/Sexual Assault,Not Reported,7,0,7,51107,Loudoun County
2013,Louisa,Rape/Sexual Assault,Not Reported,1,0,1,51109,Louisa County
2013,Louisa,Rape/Sexual Assault,Occasional Use,1,0,1,51109,Louisa County
2013,Lunenburg,Rape/Sexual Assault,Not Reported,1,0,1,51111,Lunenburg County
2013,Lunenburg,Rape/Sexual Assault,Occasional Use,1,0,1,51111,Lunenburg County
2013,Lynchburg,Rape/Sexual Assault,"Drugs Used, Extent Unknown",2,0,2,51680,Lynchburg City
2013,Lynchburg,Rape/Sexual Assault,Heavy Use,2,0,2,51680,Lynchburg City
2013,Lynchburg,Rape/Sexual Assault,Not Reported,2,0,2,51680,Lynchburg City
2013,Lynchburg,Rape/Sexual Assault,Occasional Use,1,0,1,51680,Lynchburg City
2013,Madison,Rape/Sexual Assault,Not Reported,2,0,2,51113,Madison County
2013,Martinsville,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51690,Martinsville City
2013,Martinsville,Rape/Sexual Assault,Not Reported,1,0,1,51690,Martinsville City
2013,Mecklenburg,Rape/Sexual Assault,Not Reported,2,0,2,51117,Mecklenburg County
2013,Middlesex,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51119,Middlesex County
2013,Middlesex,Rape/Sexual Assault,Not Reported,1,0,1,51119,Middlesex County
2013,Montgomery,Rape/Sexual Assault,Not Reported,8,0,8,51121,Montgomery County
2013,Nelson,Rape/Sexual Assault,Not Reported,2,0,2,51125,Nelson County
2013,New Kent,Rape/Sexual Assault,Not Reported,1,0,1,51127,New Kent County
2013,Newport News,Rape/Sexual Assault,Heavy Use,2,0,2,51700,Newport News City
2013,Newport News,Rape/Sexual Assault,Moderate Use,2,0,2,51700,Newport News City
2013,Newport News,Rape/Sexual Assault,Not Reported,8,0,8,51700,Newport News City
2013,Norfolk,Rape/Sexual Assault,Drugs Not Used,1,0,1,51710,Norfolk City
2013,Norfolk,Rape/Sexual Assault,"Drugs Used, Extent Unknown",3,0,3,51710,Norfolk City
2013,Norfolk,Rape/Sexual Assault,Heavy Use,6,0,6,51710,Norfolk City
2013,Norfolk,Rape/Sexual Assault,Moderate Use,2,0,2,51710,Norfolk City
2013,Norfolk,Rape/Sexual Assault,Not Reported,11,1,10,51710,Norfolk City
2013,Norfolk,Rape/Sexual Assault,Occasional Use,3,0,3,51710,Norfolk City
2013,Northampton,Rape/Sexual Assault,Not Reported,3,0,3,51131,Northampton County
2013,Nottoway,Rape/Sexual Assault,Not Reported,1,0,1,51135,Nottoway County
2013,Orange,Rape/Sexual Assault,Drugs Not Used,1,0,1,51137,Orange County
2013,Orange,Rape/Sexual Assault,Not Reported,2,0,2,51137,Orange County
2013,Page,Rape/Sexual Assault,"Drugs Used, Extent Unknown",2,0,2,51139,Page County
2013,Page,Rape/Sexual Assault,Not Reported,3,0,3,51139,Page County
2013,Patrick,Rape/Sexual Assault,Not Reported,2,0,2,51141,Patrick County
2013,Petersburg,Rape/Sexual Assault,Heavy Use,1,0,1,51730,Petersburg City
2013,Petersburg,Rape/Sexual Assault,Not Reported,2,0,2,51730,Petersburg City
2013,Pittsylvania,Rape/Sexual Assault,Heavy Use,1,0,1,51143,Pittsylvania County
2013,Pittsylvania,Rape/Sexual Assault,Not Reported,5,0,5,51143,Pittsylvania County
2013,Portsmouth,Rape/Sexual Assault,Drugs Not Used,1,0,1,51740,Portsmouth City
2013,Portsmouth,Rape/Sexual Assault,Heavy Use,2,0,2,51740,Portsmouth City
2013,Portsmouth,Rape/Sexual Assault,Not Reported,2,0,2,51740,Portsmouth City
2013,Portsmouth,Rape/Sexual Assault,Occasional Use,1,0,1,51740,Portsmouth City
2013,Powhatan,Rape/Sexual Assault,Not Reported,3,0,3,51145,Powhatan County
2013,Prince Edward,Rape/Sexual Assault,Not Reported,2,0,2,51147,Prince Edward County
2013,Prince Edward,Rape/Sexual Assault,Occasional Use,1,0,1,51147,Prince Edward County
2013,Prince George,Rape/Sexual Assault,Not Reported,2,0,2,51149,Prince George County
2013,Prince George,Rape/Sexual Assault,Occasional Use,1,0,1,51149,Prince George County
2013,Prince William,Rape/Sexual Assault,Drugs Not Used,1,0,1,51153,Prince William County
2013,Prince William,Rape/Sexual Assault,"Drugs Used, Extent Unknown",2,0,2,51153,Prince William County
2013,Prince William,Rape/Sexual Assault,Heavy Use,3,0,3,51153,Prince William County
2013,Prince William,Rape/Sexual Assault,Moderate Use,2,0,2,51153,Prince William County
2013,Prince William,Rape/Sexual Assault,Not Reported,12,0,12,51153,Prince William County
2013,Prince William,Rape/Sexual Assault,Occasional Use,2,0,2,51153,Prince William County
2013,Pulaski,Rape/Sexual Assault,Heavy Use,2,0,2,51155,Pulaski County
2013,Pulaski,Rape/Sexual Assault,Not Reported,3,0,3,51155,Pulaski County
2013,Pulaski,Rape/Sexual Assault,Therapeutic Community,1,0,1,51155,Pulaski County
2013,Radford,Rape/Sexual Assault,Not Reported,2,0,2,51750,Radford City
2013,Richmond City,Rape/Sexual Assault,Heavy Use,3,0,3,51760,Richmond City
2013,Richmond City,Rape/Sexual Assault,Not Reported,7,0,7,51760,Richmond City
2013,Richmond City,Rape/Sexual Assault,Occasional Use,2,0,2,51760,Richmond City
2013,Roanoke City,Rape/Sexual Assault,Not Reported,4,0,4,51770,Roanoke City
2013,Roanoke County,Rape/Sexual Assault,Heavy Use,1,0,1,51161,Roanoke County
2013,Roanoke County,Rape/Sexual Assault,Not Reported,4,0,4,51161,Roanoke County
2013,Rockbridge,Rape/Sexual Assault,Not Reported,2,0,2,51163,Rockbridge County
2013,Rockingham,Rape/Sexual Assault,Not Reported,7,0,7,51165,Rockingham County
2013,Russell,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51167,Russell County
2013,Russell,Rape/Sexual Assault,Not Reported,9,2,7,51167,Russell County
2013,Scott,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51169,Scott County
2013,Scott,Rape/Sexual Assault,Heavy Use,2,0,2,51169,Scott County
2013,Scott,Rape/Sexual Assault,Not Reported,1,0,1,51169,Scott County
2013,Shenandoah,Rape/Sexual Assault,Not Reported,2,0,2,51171,Shenandoah County
2013,Smyth,Rape/Sexual Assault,Not Reported,2,0,2,51173,Smyth County
2013,Southampton,Rape/Sexual Assault,Heavy Use,1,0,1,51175,Southampton County
2013,Southampton,Rape/Sexual Assault,Not Reported,3,0,3,51175,Southampton County
2013,Southampton,Rape/Sexual Assault,Occasional Use,1,0,1,51175,Southampton County
2013,Spotsylvania,Rape/Sexual Assault,Not Reported,5,0,5,51177,Spotsylvania County
2013,Spotsylvania,Rape/Sexual Assault,Occasional Use,1,0,1,51177,Spotsylvania County
2013,Stafford,Rape/Sexual Assault,Drugs Not Used,1,0,1,51179,Stafford County
2013,Stafford,Rape/Sexual Assault,Not Reported,9,0,9,51179,Stafford County
2013,Stafford,Rape/Sexual Assault,Occasional Use,2,0,2,51179,Stafford County
2013,Staunton,Rape/Sexual Assault,Heavy Use,1,0,1,51790,Staunton City
2013,Staunton,Rape/Sexual Assault,Not Reported,3,0,3,51790,Staunton City
2013,Suffolk,Rape/Sexual Assault,Heavy Use,1,0,1,51800,Suffolk City
2013,Suffolk,Rape/Sexual Assault,Not Reported,5,0,5,51800,Suffolk City
2013,Sussex,Rape/Sexual Assault,Not Reported,3,0,3,51183,Sussex County
2013,Tazewell,Rape/Sexual Assault,Heavy Use,1,0,1,51185,Tazewell County
2013,Tazewell,Rape/Sexual Assault,Moderate Use,2,0,2,51185,Tazewell County
2013,Tazewell,Rape/Sexual Assault,Not Reported,5,0,5,51185,Tazewell County
2013,Tazewell,Rape/Sexual Assault,Occasional Use,1,0,1,51185,Tazewell County
2013,Virginia Beach,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51810,Virginia Beach City
2013,Virginia Beach,Rape/Sexual Assault,Heavy Use,5,0,5,51810,Virginia Beach City
2013,Virginia Beach,Rape/Sexual Assault,Moderate Use,3,0,3,51810,Virginia Beach City
2013,Virginia Beach,Rape/Sexual Assault,Not Reported,8,0,8,51810,Virginia Beach City
2013,Virginia Beach,Rape/Sexual Assault,Therapeutic Community,1,0,1,51810,Virginia Beach City
2013,Warren,Rape/Sexual Assault,Heavy Use,1,0,1,51187,Warren County
2013,Warren,Rape/Sexual Assault,Moderate Use,1,0,1,51187,Warren County
2013,Warren,Rape/Sexual Assault,Not Reported,2,0,2,51187,Warren County
2013,Washington,Rape/Sexual Assault,Not Reported,2,0,2,51191,Washington County
2013,Waynesboro,Rape/Sexual Assault,Not Reported,4,0,4,51820,Waynesboro City
2013,Westmoreland,Rape/Sexual Assault,Not Reported,2,0,2,51193,Westmoreland County
2013,Williamsburg,Rape/Sexual Assault,"Drugs Used, Extent Unknown",2,0,2,51830,Williamsburg City
2013,Williamsburg,Rape/Sexual Assault,Heavy Use,1,0,1,51830,Williamsburg City
2013,Williamsburg,Rape/Sexual Assault,Moderate Use,1,0,1,51830,Williamsburg City
2013,Williamsburg,Rape/Sexual Assault,Not Reported,7,0,7,51830,Williamsburg City
2013,Williamsburg,Rape/Sexual Assault,Occasional Use,1,0,1,51830,Williamsburg City
2013,Wise,Rape/Sexual Assault,Not Reported,5,0,5,51195,Wise County
2013,Wythe,Rape/Sexual Assault,Not Reported,4,0,4,51197,Wythe County
2013,York,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51199,York County
2013,York,Rape/Sexual Assault,Not Reported,1,0,1,51199,York County
2014,Accomack,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51001,Accomack County
2014,Accomack,Rape/Sexual Assault,Heavy Use,2,0,2,51001,Accomack County
2014,Accomack,Rape/Sexual Assault,Occasional Use,1,0,1,51001,Accomack County
2014,Albemarle,Rape/Sexual Assault,Not Reported,6,0,6,51003,Albemarle County
2014,Albemarle,Rape/Sexual Assault,Occasional Use,1,0,1,51003,Albemarle County
2014,Alexandria,Rape/Sexual Assault,"Drugs Used, Extent Unknown",2,0,2,51510,Alexandria City
2014,Alexandria,Rape/Sexual Assault,Not Reported,6,0,6,51510,Alexandria City
2014,Alleghany,Rape/Sexual Assault,Moderate Use,1,0,1,51005,Alleghany County
2014,Alleghany,Rape/Sexual Assault,Not Reported,2,0,2,51005,Alleghany County
2014,Amelia,Rape/Sexual Assault,Not Reported,1,0,1,51007,Amelia County
2014,Amherst,Rape/Sexual Assault,Not Reported,2,0,2,51009,Amherst County
2014,Arlington,Rape/Sexual Assault,Not Reported,6,0,6,51013,Arlington County
2014,Augusta,Rape/Sexual Assault,Drugs Not Used,1,0,1,51015,Augusta County
2014,Augusta,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51015,Augusta County
2014,Augusta,Rape/Sexual Assault,Not Reported,7,1,6,51015,Augusta County
2014,Bedford,Rape/Sexual Assault,Heavy Use,1,0,1,51019,Bedford County
2014,Bedford,Rape/Sexual Assault,Not Reported,2,0,2,51019,Bedford County
2014,Bedford,Rape/Sexual Assault,Occasional Use,2,0,2,51019,Bedford County
2014,Botetourt,Rape/Sexual Assault,Not Reported,4,0,4,51023,Botetourt County
2014,Bristol,Rape/Sexual Assault,Not Reported,1,0,1,51520,Bristol City
2014,Brunswick,Rape/Sexual Assault,Heavy Use,1,0,1,51025,Brunswick County
2014,Brunswick,Rape/Sexual Assault,Not Reported,1,0,1,51025,Brunswick County
2014,Buchanan,Rape/Sexual Assault,Not Reported,3,1,2,51027,Buchanan County
2014,Buckingham,Rape/Sexual Assault,Heavy Use,1,0,1,51029,Buckingham County
2014,Buckingham,Rape/Sexual Assault,Not Reported,1,0,1,51029,Buckingham County
2014,Buena Vista,Rape/Sexual Assault,Therapeutic Community,1,0,1,,
2014,Campbell,Rape/Sexual Assault,Not Reported,3,0,3,51031,Campbell County
2014,Campbell,Rape/Sexual Assault,Occasional Use,1,0,1,51031,Campbell County
2014,Caroline,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51033,Caroline County
2014,Caroline,Rape/Sexual Assault,Not Reported,3,0,3,51033,Caroline County
2014,Carroll,Rape/Sexual Assault,Not Reported,4,0,4,51035,Carroll County
2014,Charlottesville,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51540,Charlottesville City
2014,Charlottesville,Rape/Sexual Assault,Heavy Use,1,0,1,51540,Charlottesville City
2014,Charlottesville,Rape/Sexual Assault,Not Reported,2,0,2,51540,Charlottesville City
2014,Chesapeake,Rape/Sexual Assault,"Drugs Used, Extent Unknown",2,0,2,51550,Chesapeake City
2014,Chesapeake,Rape/Sexual Assault,Heavy Use,8,2,6,51550,Chesapeake City
2014,Chesapeake,Rape/Sexual Assault,Moderate Use,2,0,2,51550,Chesapeake City
2014,Chesapeake,Rape/Sexual Assault,Not Reported,8,0,8,51550,Chesapeake City
2014,Chesterfield,Rape/Sexual Assault,"Drugs Used, Extent Unknown",2,0,2,51041,Chesterfield County
2014,Chesterfield,Rape/Sexual Assault,Heavy Use,3,0,3,51041,Chesterfield County
2014,Chesterfield,Rape/Sexual Assault,Moderate Use,1,0,1,51041,Chesterfield County
2014,Chesterfield,Rape/Sexual Assault,Not Reported,7,0,7,51041,Chesterfield County
2014,Chesterfield,Rape/Sexual Assault,Occasional Use,1,0,1,51041,Chesterfield County
2014,Clarke,Rape/Sexual Assault,Not Reported,1,0,1,51043,Clarke County
2014,Colonial Heights,Rape/Sexual Assault,Not Reported,3,0,3,51570,Colonial Heights City
2014,Culpeper,Rape/Sexual Assault,"Drugs Used, Extent Unknown",1,0,1,51047,Culpeper County
2014,Culpeper,Rape/Sexual Assault,Heavy Use,1,0,1,51047,Culpeper County
2014,Cumberland,Rape/Sexual Assault,Not Reported,1,0,1,51049,Cumberland County
2014,Danville,Rape/Sexual Assault,"Drugs Used, Extent Unknown",2,0,2,51590,Danville City
2014,Danville,Rape/Sexual Assault,Heavy Use,1,0,1,51590,Danville City
2014,Danville,Rape/Sexual Assault,Moderate Use,1,0,1,51590,Danville City
2014,Danville,Rape/Sexual Assault,Not Reported,2,0,2,51590,Danville City
2014,Danville,Rape/Sexual Assault,Occasional Use,1,0,1,51590,Danville City
2014,Danville,Rape/Sexual Assault,Therapeutic Community,1,0,1,51590,Danville City
2014,Dickenson,Rape/Sexual Assault,Heavy Use,1,0,1,51051,Dickenson County
2014,Dickenson,Rape/Sexual Assault,Not Reported,3,0,3,51051,Dickenson County
2014,Dinwiddie,Rape/Sexual Assault,Not Reported,4,0,4,51053,Dinwiddie County
2014,Dinwiddie,Rape/Sexual Assault,Occasional Use,1,0,1,51053,Dinwiddie County
2014,Essex,Rape/Sexual Assault,Not Reported,1,0,1,51057,Essex County
2014,Fairfax,Rape/Sexual Assault,"Drugs Used, Extent Unknown",3,0,3,51059,Fairfax County
2014,Fairfax,Rape/Sexual Assault,Moderate Use,3,0,3,51059,Fairfax County
2014,Fairfax,Rape/Sexual Assault,Not Reported,11,0,11,51059,Fairfax County
2014,Fairfax,Rape/Sexual Assault,Occasional Use,4,0,4,51059,Fairfax County
2014,Fauquier,Rape/Sexual Assault,Heavy Use,1,0,1,51061,Fauquier County
2014,Fauquier,Rape/Sexual Assault,Not Reported,3,0,3,51061,Fauquier County
2014,Floyd,Rape/Sexual Assault,Moderate Use,1,0,1,51063,Floyd County
2014,Fluvanna,Rape/Sexual Assault,Drugs Not Used,1,0,1,51065,Fluvanna County
