FIPS_Code,Type,Rate_x,FIPS_County_Code,Rate_y,Percent_below_poverty_level_Estimate_Population_for_whom_poverty_status_is_determined,"Percent_below_poverty_level_Estimate_White_alone,_not_Hispanic_or_Latino",Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__50_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__125_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__150_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__185_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__200_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__300_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__400_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__500_percent_of_poverty_level,Percent_below_poverty_level_Estimate_UNRELATED_INDIVIDUALS_FOR_WHOM_POVERTY_STATUS_IS_DETERMINED,"Percent_below_poverty_level_Estimate_Worked_fulltime,_yearround_in_the_past_12_months","Percent_below_poverty_level_Estimate_Worked_less_than_fulltime,_yearround_in_the_past_12_months",Percent_below_poverty_level_Estimate_Did_not_work,Percent_with_a_disability_Estimate_Total_civilian_noninstitutionalized_population,"Percent_with_a_disability_Estimate_White_alone,_not_Hispanic_or_Latino",Percent_households_receiving_food_stamps/SNAP_Estimate_Households,Percent_households_not_receiving_food_stamps/SNAP_Estimate_Households,Percent_Estimate_HOUSEHOLD_TYPE__Marriedcouple_family,Percent_households_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Marriedcouple_family,Percent_households_not_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Marriedcouple_family,Percent_Estimate_HOUSEHOLD_TYPE__Other_family:,Percent_households_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Other_family:,Percent_households_not_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Other_family:,Percent_Estimate_HOUSEHOLD_TYPE__Nonfamily_households,Percent_households_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Nonfamily_households,Percent_households_not_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Nonfamily_households,Percent_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Percent_households_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Percent_households_not_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Percent_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_poverty_level,Percent_households_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_poverty_level,Percent_households_not_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_poverty_level,Percent_Estimate_DISABILITY_STATUS__With_one_or_more_people_with_a_disability,Percent_households_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_one_or_more_people_with_a_disability,Percent_households_not_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_one_or_more_people_with_a_disability,Percent_Estimate_DISABILITY_STATUS__With_no_persons_with_a_disability,Percent_households_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_no_persons_with_a_disability,Percent_households_not_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_no_persons_with_a_disability,"Percent_Estimate_White_alone,_not_Hispanic_or_Latino","Percent_households_receiving_food_stamps/SNAP_Estimate_White_alone,_not_Hispanic_or_Latino","Percent_households_not_receiving_food_stamps/SNAP_Estimate_White_alone,_not_Hispanic_or_Latino",Percent_households_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__No_workers_in_past_12_months,Percent_households_not_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__No_workers_in_past_12_months,Percent_households_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__1_worker_in_past_12_months,Percent_households_not_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__1_worker_in_past_12_months,Percent_Estimate_WORK_STATUS__Families__2_or_more_workers_in_past_12_months,Percent_households_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__2_or_more_workers_in_past_12_months,Percent_households_not_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__2_or_more_workers_in_past_12_months,"Labor_Force_Participation_Rate_Estimate_White_alone,_not_Hispanic_or_Latino","Unemployment_rate_Estimate_White_alone,_not_Hispanic_or_Latino",Labor_Force_Participation_Rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Unemployment_rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Labor_Force_Participation_Rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_the_poverty_level,Unemployment_rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_the_poverty_level,Labor_Force_Participation_Rate_Estimate_DISABILITY_STATUS__With_any_disability,Unemployment_rate_Estimate_DISABILITY_STATUS__With_any_disability
51007,Fatal Fentanyl and/or Heroin Overdose,0,51007,52.3,11.6,7.4,806,2159,2571,3639,4247,6105,8548,10221,21.3,0,30.6,33.8,15,15.1,13.1,86.9,61.6,39.1,65,17.2,43.8,13.2,21.2,17.2,21.8,11.1,54,4.6,88.9,46,95.4,31.4,49.4,28.7,68.6,50.6,71.3,71.9,66.1,72.7,24.7,17.4,53.6,28.6,49.6,21.7,54,59.2,2.7,51.8,39.1,77.6,2.4,39,9.3
51007,Fatal Prescription Opioid Overdose,0,51007,52.3,11.6,7.4,806,2159,2571,3639,4247,6105,8548,10221,21.3,0,30.6,33.8,15,15.1,13.1,86.9,61.6,39.1,65,17.2,43.8,13.2,21.2,17.2,21.8,11.1,54,4.6,88.9,46,95.4,31.4,49.4,28.7,68.6,50.6,71.3,71.9,66.1,72.7,24.7,17.4,53.6,28.6,49.6,21.7,54,59.2,2.7,51.8,39.1,77.6,2.4,39,9.3
51007,Neonatal Abstinance Syndrome,14.2,51007,52.3,11.6,7.4,806,2159,2571,3639,4247,6105,8548,10221,21.3,0,30.6,33.8,15,15.1,13.1,86.9,61.6,39.1,65,17.2,43.8,13.2,21.2,17.2,21.8,11.1,54,4.6,88.9,46,95.4,31.4,49.4,28.7,68.6,50.6,71.3,71.9,66.1,72.7,24.7,17.4,53.6,28.6,49.6,21.7,54,59.2,2.7,51.8,39.1,77.6,2.4,39,9.3
51007,Reported Hepatitis C (1830 year olds),165.6,51007,52.3,11.6,7.4,806,2159,2571,3639,4247,6105,8548,10221,21.3,0,30.6,33.8,15,15.1,13.1,86.9,61.6,39.1,65,17.2,43.8,13.2,21.2,17.2,21.8,11.1,54,4.6,88.9,46,95.4,31.4,49.4,28.7,68.6,50.6,71.3,71.9,66.1,72.7,24.7,17.4,53.6,28.6,49.6,21.7,54,59.2,2.7,51.8,39.1,77.6,2.4,39,9.3
51009,Diagnosed HIV,3.1,51009,83,13,11,2242,5915,7365,9996,10643,16729,22207,26228,31.3,6,34.5,48.9,14.3,14.5,11.5,88.5,51,30.8,53.6,16.3,36.6,13.7,32.7,32.6,32.7,13,54.9,7.5,87,45.1,92.5,29.5,41.3,27.9,70.5,58.7,72.1,77.7,68.3,78.9,19.1,16.3,46.5,29.2,52.2,34.4,54.6,60.4,5.9,48.9,23.4,80.2,4.6,35.9,12.7
51009,ED Heroin Overdose,0,51009,83,13,11,2242,5915,7365,9996,10643,16729,22207,26228,31.3,6,34.5,48.9,14.3,14.5,11.5,88.5,51,30.8,53.6,16.3,36.6,13.7,32.7,32.6,32.7,13,54.9,7.5,87,45.1,92.5,29.5,41.3,27.9,70.5,58.7,72.1,77.7,68.3,78.9,19.1,16.3,46.5,29.2,52.2,34.4,54.6,60.4,5.9,48.9,23.4,80.2,4.6,35.9,12.7
51009,ED Opioid Overdose,68.9,51009,83,13,11,2242,5915,7365,9996,10643,16729,22207,26228,31.3,6,34.5,48.9,14.3,14.5,11.5,88.5,51,30.8,53.6,16.3,36.6,13.7,32.7,32.6,32.7,13,54.9,7.5,87,45.1,92.5,29.5,41.3,27.9,70.5,58.7,72.1,77.7,68.3,78.9,19.1,16.3,46.5,29.2,52.2,34.4,54.6,60.4,5.9,48.9,23.4,80.2,4.6,35.9,12.7
51009,EMS Narcan,3.1,51009,83,13,11,2242,5915,7365,9996,10643,16729,22207,26228,31.3,6,34.5,48.9,14.3,14.5,11.5,88.5,51,30.8,53.6,16.3,36.6,13.7,32.7,32.6,32.7,13,54.9,7.5,87,45.1,92.5,29.5,41.3,27.9,70.5,58.7,72.1,77.7,68.3,78.9,19.1,16.3,46.5,29.2,52.2,34.4,54.6,60.4,5.9,48.9,23.4,80.2,4.6,35.9,12.7
51009,Fatal Fentanyl and/or Heroin Overdose,0,51009,83,13,11,2242,5915,7365,9996,10643,16729,22207,26228,31.3,6,34.5,48.9,14.3,14.5,11.5,88.5,51,30.8,53.6,16.3,36.6,13.7,32.7,32.6,32.7,13,54.9,7.5,87,45.1,92.5,29.5,41.3,27.9,70.5,58.7,72.1,77.7,68.3,78.9,19.1,16.3,46.5,29.2,52.2,34.4,54.6,60.4,5.9,48.9,23.4,80.2,4.6,35.9,12.7
51009,Fatal Prescription Opioid Overdose,0,51009,83,13,11,2242,5915,7365,9996,10643,16729,22207,26228,31.3,6,34.5,48.9,14.3,14.5,11.5,88.5,51,30.8,53.6,16.3,36.6,13.7,32.7,32.6,32.7,13,54.9,7.5,87,45.1,92.5,29.5,41.3,27.9,70.5,58.7,72.1,77.7,68.3,78.9,19.1,16.3,46.5,29.2,52.2,34.4,54.6,60.4,5.9,48.9,23.4,80.2,4.6,35.9,12.7
51009,Neonatal Abstinance Syndrome,14,51009,83,13,11,2242,5915,7365,9996,10643,16729,22207,26228,31.3,6,34.5,48.9,14.3,14.5,11.5,88.5,51,30.8,53.6,16.3,36.6,13.7,32.7,32.6,32.7,13,54.9,7.5,87,45.1,92.5,29.5,41.3,27.9,70.5,58.7,72.1,77.7,68.3,78.9,19.1,16.3,46.5,29.2,52.2,34.4,54.6,60.4,5.9,48.9,23.4,80.2,4.6,35.9,12.7
51009,Reported Hepatitis C (1830 year olds),77.5,51009,83,13,11,2242,5915,7365,9996,10643,16729,22207,26228,31.3,6,34.5,48.9,14.3,14.5,11.5,88.5,51,30.8,53.6,16.3,36.6,13.7,32.7,32.6,32.7,13,54.9,7.5,87,45.1,92.5,29.5,41.3,27.9,70.5,58.7,72.1,77.7,68.3,78.9,19.1,16.3,46.5,29.2,52.2,34.4,54.6,60.4,5.9,48.9,23.4,80.2,4.6,35.9,12.7
51011,Diagnosed HIV,0,51011,138.6,17.7,15.2,933,3455,3951,4852,5203,8089,10496,12209,30.7,2.1,28,47.5,17,15.8,16.2,83.8,54.8,20.9,61.4,21.6,55.5,15,23.6,23.6,23.6,17.6,63,8.9,82.4,37,91.1,31.1,63.9,24.8,68.9,36.1,75.2,80.8,56.5,85.5,32.2,17.4,45.7,33.9,44.4,22,48.7,58,5.1,42,28.3,78.1,3.8,30.7,11.4
51011,ED Heroin Overdose,0,51011,138.6,17.7,15.2,933,3455,3951,4852,5203,8089,10496,12209,30.7,2.1,28,47.5,17,15.8,16.2,83.8,54.8,20.9,61.4,21.6,55.5,15,23.6,23.6,23.6,17.6,63,8.9,82.4,37,91.1,31.1,63.9,24.8,68.9,36.1,75.2,80.8,56.5,85.5,32.2,17.4,45.7,33.9,44.4,22,48.7,58,5.1,42,28.3,78.1,3.8,30.7,11.4
51011,ED Opioid Overdose,136.2,51011,138.6,17.7,15.2,933,3455,3951,4852,5203,8089,10496,12209,30.7,2.1,28,47.5,17,15.8,16.2,83.8,54.8,20.9,61.4,21.6,55.5,15,23.6,23.6,23.6,17.6,63,8.9,82.4,37,91.1,31.1,63.9,24.8,68.9,36.1,75.2,80.8,56.5,85.5,32.2,17.4,45.7,33.9,44.4,22,48.7,58,5.1,42,28.3,78.1,3.8,30.7,11.4
51011,EMS Narcan,6.5,51011,138.6,17.7,15.2,933,3455,3951,4852,5203,8089,10496,12209,30.7,2.1,28,47.5,17,15.8,16.2,83.8,54.8,20.9,61.4,21.6,55.5,15,23.6,23.6,23.6,17.6,63,8.9,82.4,37,91.1,31.1,63.9,24.8,68.9,36.1,75.2,80.8,56.5,85.5,32.2,17.4,45.7,33.9,44.4,22,48.7,58,5.1,42,28.3,78.1,3.8,30.7,11.4
51011,Fatal Fentanyl and/or Heroin Overdose,0,51011,138.6,17.7,15.2,933,3455,3951,4852,5203,8089,10496,12209,30.7,2.1,28,47.5,17,15.8,16.2,83.8,54.8,20.9,61.4,21.6,55.5,15,23.6,23.6,23.6,17.6,63,8.9,82.4,37,91.1,31.1,63.9,24.8,68.9,36.1,75.2,80.8,56.5,85.5,32.2,17.4,45.7,33.9,44.4,22,48.7,58,5.1,42,28.3,78.1,3.8,30.7,11.4
51011,Fatal Prescription Opioid Overdose,6.5,51011,138.6,17.7,15.2,933,3455,3951,4852,5203,8089,10496,12209,30.7,2.1,28,47.5,17,15.8,16.2,83.8,54.8,20.9,61.4,21.6,55.5,15,23.6,23.6,23.6,17.6,63,8.9,82.4,37,91.1,31.1,63.9,24.8,68.9,36.1,75.2,80.8,56.5,85.5,32.2,17.4,45.7,33.9,44.4,22,48.7,58,5.1,42,28.3,78.1,3.8,30.7,11.4
51011,Neonatal Abstinance Syndrome,18,51011,138.6,17.7,15.2,933,3455,3951,4852,5203,8089,10496,12209,30.7,2.1,28,47.5,17,15.8,16.2,83.8,54.8,20.9,61.4,21.6,55.5,15,23.6,23.6,23.6,17.6,63,8.9,82.4,37,91.1,31.1,63.9,24.8,68.9,36.1,75.2,80.8,56.5,85.5,32.2,17.4,45.7,33.9,44.4,22,48.7,58,5.1,42,28.3,78.1,3.8,30.7,11.4
51011,Reported Hepatitis C (1830 year olds),0,51011,138.6,17.7,15.2,933,3455,3951,4852,5203,8089,10496,12209,30.7,2.1,28,47.5,17,15.8,16.2,83.8,54.8,20.9,61.4,21.6,55.5,15,23.6,23.6,23.6,17.6,63,8.9,82.4,37,91.1,31.1,63.9,24.8,68.9,36.1,75.2,80.8,56.5,85.5,32.2,17.4,45.7,33.9,44.4,22,48.7,58,5.1,42,28.3,78.1,3.8,30.7,11.4
51013,Diagnosed HIV,14.8,51013,26.1,9,4.6,9898,24660,28628,36199,38380,56272,73497,91580,12.3,1.2,24.5,45.2,5.4,5.3,3.9,96.1,37.6,25.5,38.1,8.9,37.8,7.7,53.5,36.6,54.2,6.8,43,5.3,93.2,57,94.7,9.8,43.2,8.5,90.2,56.8,91.5,68.6,21.8,70.5,21.5,6.6,45.1,26.7,65,33.4,66.7,80.6,2.4,52.9,21.3,90.4,2.5,58.4,13.7
51013,ED Heroin Overdose,1.7,51013,26.1,9,4.6,9898,24660,28628,36199,38380,56272,73497,91580,12.3,1.2,24.5,45.2,5.4,5.3,3.9,96.1,37.6,25.5,38.1,8.9,37.8,7.7,53.5,36.6,54.2,6.8,43,5.3,93.2,57,94.7,9.8,43.2,8.5,90.2,56.8,91.5,68.6,21.8,70.5,21.5,6.6,45.1,26.7,65,33.4,66.7,80.6,2.4,52.9,21.3,90.4,2.5,58.4,13.7
51013,ED Opioid Overdose,46.3,51013,26.1,9,4.6,9898,24660,28628,36199,38380,56272,73497,91580,12.3,1.2,24.5,45.2,5.4,5.3,3.9,96.1,37.6,25.5,38.1,8.9,37.8,7.7,53.5,36.6,54.2,6.8,43,5.3,93.2,57,94.7,9.8,43.2,8.5,90.2,56.8,91.5,68.6,21.8,70.5,21.5,6.6,45.1,26.7,65,33.4,66.7,80.6,2.4,52.9,21.3,90.4,2.5,58.4,13.7
51013,EMS Narcan,15.7,51013,26.1,9,4.6,9898,24660,28628,36199,38380,56272,73497,91580,12.3,1.2,24.5,45.2,5.4,5.3,3.9,96.1,37.6,25.5,38.1,8.9,37.8,7.7,53.5,36.6,54.2,6.8,43,5.3,93.2,57,94.7,9.8,43.2,8.5,90.2,56.8,91.5,68.6,21.8,70.5,21.5,6.6,45.1,26.7,65,33.4,66.7,80.6,2.4,52.9,21.3,90.4,2.5,58.4,13.7
51013,Fatal Fentanyl and/or Heroin Overdose,1.7,51013,26.1,9,4.6,9898,24660,28628,36199,38380,56272,73497,91580,12.3,1.2,24.5,45.2,5.4,5.3,3.9,96.1,37.6,25.5,38.1,8.9,37.8,7.7,53.5,36.6,54.2,6.8,43,5.3,93.2,57,94.7,9.8,43.2,8.5,90.2,56.8,91.5,68.6,21.8,70.5,21.5,6.6,45.1,26.7,65,33.4,66.7,80.6,2.4,52.9,21.3,90.4,2.5,58.4,13.7
51013,Fatal Prescription Opioid Overdose,3.9,51013,26.1,9,4.6,9898,24660,28628,36199,38380,56272,73497,91580,12.3,1.2,24.5,45.2,5.4,5.3,3.9,96.1,37.6,25.5,38.1,8.9,37.8,7.7,53.5,36.6,54.2,6.8,43,5.3,93.2,57,94.7,9.8,43.2,8.5,90.2,56.8,91.5,68.6,21.8,70.5,21.5,6.6,45.1,26.7,65,33.4,66.7,80.6,2.4,52.9,21.3,90.4,2.5,58.4,13.7
51013,Neonatal Abstinance Syndrome,0.9,51013,26.1,9,4.6,9898,24660,28628,36199,38380,56272,73497,91580,12.3,1.2,24.5,45.2,5.4,5.3,3.9,96.1,37.6,25.5,38.1,8.9,37.8,7.7,53.5,36.6,54.2,6.8,43,5.3,93.2,57,94.7,9.8,43.2,8.5,90.2,56.8,91.5,68.6,21.8,70.5,21.5,6.6,45.1,26.7,65,33.4,66.7,80.6,2.4,52.9,21.3,90.4,2.5,58.4,13.7
51013,Reported Hepatitis C (1830 year olds),30.5,51013,26.1,9,4.6,9898,24660,28628,36199,38380,56272,73497,91580,12.3,1.2,24.5,45.2,5.4,5.3,3.9,96.1,37.6,25.5,38.1,8.9,37.8,7.7,53.5,36.6,54.2,6.8,43,5.3,93.2,57,94.7,9.8,43.2,8.5,90.2,56.8,91.5,68.6,21.8,70.5,21.5,6.6,45.1,26.7,65,33.4,66.7,80.6,2.4,52.9,21.3,90.4,2.5,58.4,13.7
51015,Diagnosed HIV,9.4,51015,29.1,9.5,8.5,2766,9277,12565,17236,20221,33799,45538,54493,21.5,1.6,33.7,34.1,14,13.8,7.9,92.1,59.3,30.2,61.8,14.3,49.1,11.4,26.4,20.7,26.8,10.1,44.3,7.2,89.9,55.7,92.8,27.4,49.3,25.5,72.6,50.7,74.5,95.2,87.3,95.9,20.6,15.4,43.3,29.7,53.3,36,54.9,61.1,4.3,48,13,81.8,4.1,40.8,5.4
51015,ED Heroin Overdose,0,51015,29.1,9.5,8.5,2766,9277,12565,17236,20221,33799,45538,54493,21.5,1.6,33.7,34.1,14,13.8,7.9,92.1,59.3,30.2,61.8,14.3,49.1,11.4,26.4,20.7,26.8,10.1,44.3,7.2,89.9,55.7,92.8,27.4,49.3,25.5,72.6,50.7,74.5,95.2,87.3,95.9,20.6,15.4,43.3,29.7,53.3,36,54.9,61.1,4.3,48,13,81.8,4.1,40.8,5.4
51015,ED Opioid Overdose,5.4,51015,29.1,9.5,8.5,2766,9277,12565,17236,20221,33799,45538,54493,21.5,1.6,33.7,34.1,14,13.8,7.9,92.1,59.3,30.2,61.8,14.3,49.1,11.4,26.4,20.7,26.8,10.1,44.3,7.2,89.9,55.7,92.8,27.4,49.3,25.5,72.6,50.7,74.5,95.2,87.3,95.9,20.6,15.4,43.3,29.7,53.3,36,54.9,61.1,4.3,48,13,81.8,4.1,40.8,5.4
51015,EMS Narcan,10.8,51015,29.1,9.5,8.5,2766,9277,12565,17236,20221,33799,45538,54493,21.5,1.6,33.7,34.1,14,13.8,7.9,92.1,59.3,30.2,61.8,14.3,49.1,11.4,26.4,20.7,26.8,10.1,44.3,7.2,89.9,55.7,92.8,27.4,49.3,25.5,72.6,50.7,74.5,95.2,87.3,95.9,20.6,15.4,43.3,29.7,53.3,36,54.9,61.1,4.3,48,13,81.8,4.1,40.8,5.4
51015,Fatal Fentanyl and/or Heroin Overdose,1.3,51015,29.1,9.5,8.5,2766,9277,12565,17236,20221,33799,45538,54493,21.5,1.6,33.7,34.1,14,13.8,7.9,92.1,59.3,30.2,61.8,14.3,49.1,11.4,26.4,20.7,26.8,10.1,44.3,7.2,89.9,55.7,92.8,27.4,49.3,25.5,72.6,50.7,74.5,95.2,87.3,95.9,20.6,15.4,43.3,29.7,53.3,36,54.9,61.1,4.3,48,13,81.8,4.1,40.8,5.4
51015,Fatal Prescription Opioid Overdose,1.3,51015,29.1,9.5,8.5,2766,9277,12565,17236,20221,33799,45538,54493,21.5,1.6,33.7,34.1,14,13.8,7.9,92.1,59.3,30.2,61.8,14.3,49.1,11.4,26.4,20.7,26.8,10.1,44.3,7.2,89.9,55.7,92.8,27.4,49.3,25.5,72.6,50.7,74.5,95.2,87.3,95.9,20.6,15.4,43.3,29.7,53.3,36,54.9,61.1,4.3,48,13,81.8,4.1,40.8,5.4
51015,Neonatal Abstinance Syndrome,3.5,51015,29.1,9.5,8.5,2766,9277,12565,17236,20221,33799,45538,54493,21.5,1.6,33.7,34.1,14,13.8,7.9,92.1,59.3,30.2,61.8,14.3,49.1,11.4,26.4,20.7,26.8,10.1,44.3,7.2,89.9,55.7,92.8,27.4,49.3,25.5,72.6,50.7,74.5,95.2,87.3,95.9,20.6,15.4,43.3,29.7,53.3,36,54.9,61.1,4.3,48,13,81.8,4.1,40.8,5.4
51015,Reported Hepatitis C (1830 year olds),129.7,51015,29.1,9.5,8.5,2766,9277,12565,17236,20221,33799,45538,54493,21.5,1.6,33.7,34.1,14,13.8,7.9,92.1,59.3,30.2,61.8,14.3,49.1,11.4,26.4,20.7,26.8,10.1,44.3,7.2,89.9,55.7,92.8,27.4,49.3,25.5,72.6,50.7,74.5,95.2,87.3,95.9,20.6,15.4,43.3,29.7,53.3,36,54.9,61.1,4.3,48,13,81.8,4.1,40.8,5.4
51017,Diagnosed HIV,0,51017,6.2,7.7,7.3,155,835,1435,1564,1722,2426,3127,3406,15,2.9,14.3,30.1,14.6,13.7,7.7,92.3,47.3,18.2,49.8,7.6,8.5,7.5,45.1,73.3,42.7,10.9,15.8,10.5,89.1,84.2,89.5,23.5,32.7,22.7,76.5,67.3,77.3,94.7,84.2,95.6,0,22.7,31.8,16.7,60.9,68.2,60.6,65.8,6.3,57.3,0,87.5,4.1,53.4,16.2
51017,ED Heroin Overdose,0,51017,6.2,7.7,7.3,155,835,1435,1564,1722,2426,3127,3406,15,2.9,14.3,30.1,14.6,13.7,7.7,92.3,47.3,18.2,49.8,7.6,8.5,7.5,45.1,73.3,42.7,10.9,15.8,10.5,89.1,84.2,89.5,23.5,32.7,22.7,76.5,67.3,77.3,94.7,84.2,95.6,0,22.7,31.8,16.7,60.9,68.2,60.6,65.8,6.3,57.3,0,87.5,4.1,53.4,16.2
51017,ED Opioid Overdose,67.1,51017,6.2,7.7,7.3,155,835,1435,1564,1722,2426,3127,3406,15,2.9,14.3,30.1,14.6,13.7,7.7,92.3,47.3,18.2,49.8,7.6,8.5,7.5,45.1,73.3,42.7,10.9,15.8,10.5,89.1,84.2,89.5,23.5,32.7,22.7,76.5,67.3,77.3,94.7,84.2,95.6,0,22.7,31.8,16.7,60.9,68.2,60.6,65.8,6.3,57.3,0,87.5,4.1,53.4,16.2
51017,EMS Narcan,0,51017,6.2,7.7,7.3,155,835,1435,1564,1722,2426,3127,3406,15,2.9,14.3,30.1,14.6,13.7,7.7,92.3,47.3,18.2,49.8,7.6,8.5,7.5,45.1,73.3,42.7,10.9,15.8,10.5,89.1,84.2,89.5,23.5,32.7,22.7,76.5,67.3,77.3,94.7,84.2,95.6,0,22.7,31.8,16.7,60.9,68.2,60.6,65.8,6.3,57.3,0,87.5,4.1,53.4,16.2
51017,Fatal Fentanyl and/or Heroin Overdose,0,51017,6.2,7.7,7.3,155,835,1435,1564,1722,2426,3127,3406,15,2.9,14.3,30.1,14.6,13.7,7.7,92.3,47.3,18.2,49.8,7.6,8.5,7.5,45.1,73.3,42.7,10.9,15.8,10.5,89.1,84.2,89.5,23.5,32.7,22.7,76.5,67.3,77.3,94.7,84.2,95.6,0,22.7,31.8,16.7,60.9,68.2,60.6,65.8,6.3,57.3,0,87.5,4.1,53.4,16.2
51017,Fatal Prescription Opioid Overdose,0,51017,6.2,7.7,7.3,155,835,1435,1564,1722,2426,3127,3406,15,2.9,14.3,30.1,14.6,13.7,7.7,92.3,47.3,18.2,49.8,7.6,8.5,7.5,45.1,73.3,42.7,10.9,15.8,10.5,89.1,84.2,89.5,23.5,32.7,22.7,76.5,67.3,77.3,94.7,84.2,95.6,0,22.7,31.8,16.7,60.9,68.2,60.6,65.8,6.3,57.3,0,87.5,4.1,53.4,16.2
51017,Neonatal Abstinance Syndrome,0,51017,6.2,7.7,7.3,155,835,1435,1564,1722,2426,3127,3406,15,2.9,14.3,30.1,14.6,13.7,7.7,92.3,47.3,18.2,49.8,7.6,8.5,7.5,45.1,73.3,42.7,10.9,15.8,10.5,89.1,84.2,89.5,23.5,32.7,22.7,76.5,67.3,77.3,94.7,84.2,95.6,0,22.7,31.8,16.7,60.9,68.2,60.6,65.8,6.3,57.3,0,87.5,4.1,53.4,16.2
51017,Reported Hepatitis C (1830 year olds),0,51017,6.2,7.7,7.3,155,835,1435,1564,1722,2426,3127,3406,15,2.9,14.3,30.1,14.6,13.7,7.7,92.3,47.3,18.2,49.8,7.6,8.5,7.5,45.1,73.3,42.7,10.9,15.8,10.5,89.1,84.2,89.5,23.5,32.7,22.7,76.5,67.3,77.3,94.7,84.2,95.6,0,22.7,31.8,16.7,60.9,68.2,60.6,65.8,6.3,57.3,0,87.5,4.1,53.4,16.2
51019,Diagnosed HIV,1.3,51019,46.8,9.7,7.9,3934,10295,12625,17029,19505,34542,47236,56420,24.5,3.8,33.7,39.7,14,14.1,8.7,91.3,58.3,30.1,61,12.3,37.7,9.9,29.4,32.2,29.1,10.1,41.9,7,89.9,58.1,93,27.2,59.3,24.1,72.8,40.7,75.9,90.6,82.8,91.4,17.4,15.8,54.6,30.1,51.9,28,54.1,60.8,5.4,46.7,24.3,81.1,4.3,40.7,19
51019,ED Heroin Overdose,1.3,51019,46.8,9.7,7.9,3934,10295,12625,17029,19505,34542,47236,56420,24.5,3.8,33.7,39.7,14,14.1,8.7,91.3,58.3,30.1,61,12.3,37.7,9.9,29.4,32.2,29.1,10.1,41.9,7,89.9,58.1,93,27.2,59.3,24.1,72.8,40.7,75.9,90.6,82.8,91.4,17.4,15.8,54.6,30.1,51.9,28,54.1,60.8,5.4,46.7,24.3,81.1,4.3,40.7,19
51019,ED Opioid Overdose,65.6,51019,46.8,9.7,7.9,3934,10295,12625,17029,19505,34542,47236,56420,24.5,3.8,33.7,39.7,14,14.1,8.7,91.3,58.3,30.1,61,12.3,37.7,9.9,29.4,32.2,29.1,10.1,41.9,7,89.9,58.1,93,27.2,59.3,24.1,72.8,40.7,75.9,90.6,82.8,91.4,17.4,15.8,54.6,30.1,51.9,28,54.1,60.8,5.4,46.7,24.3,81.1,4.3,40.7,19
