MOE_HC10_VC50,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $35,000 to $49,999 - Female - Percent"
MOE_HC11_VC50,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $35,000 to $49,999 - Female - Percent"
MOE_HC12_VC50,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $35,000 to $49,999 - Female - Percent"
MOE_HC13_VC50,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $35,000 to $49,999 - Female - Percent"
MOE_HC14_VC50,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $35,000 to $49,999 - Female - Percent"
MOE_HC15_VC50,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $35,000 to $49,999 - Female - Percent"
MOE_HC16_VC50,"Margin of Error; Balance of not Hispanic or Latino; $35,000 to $49,999 - Female - Percent"
MOE_HC1_VC53,"Margin of Error; Total, race and ethnicity; $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC2_VC53,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC3_VC53,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC4_VC53,"Margin of Error; Not Hispanic or Latino, one race - White alone; $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC5_VC53,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC6_VC53,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC7_VC53,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC8_VC53,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC9_VC53,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC10_VC53,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC11_VC53,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC12_VC53,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC13_VC53,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC14_VC53,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC15_VC53,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC16_VC53,"Margin of Error; Balance of not Hispanic or Latino; $50,000 to $74,999 - Total, both sexes - Number"
MOE_HC1_VC54,"Margin of Error; Total, race and ethnicity; $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC2_VC54,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC3_VC54,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC4_VC54,"Margin of Error; Not Hispanic or Latino, one race - White alone; $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC5_VC54,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC6_VC54,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC7_VC54,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC8_VC54,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC9_VC54,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC10_VC54,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC11_VC54,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC12_VC54,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC13_VC54,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC14_VC54,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC15_VC54,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC16_VC54,"Margin of Error; Balance of not Hispanic or Latino; $50,000 to $74,999 - Total, both sexes - Percent"
MOE_HC1_VC56,"Margin of Error; Total, race and ethnicity; $50,000 to $74,999 - Male - Number"
MOE_HC2_VC56,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $50,000 to $74,999 - Male - Number"
MOE_HC3_VC56,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $50,000 to $74,999 - Male - Number"
MOE_HC4_VC56,"Margin of Error; Not Hispanic or Latino, one race - White alone; $50,000 to $74,999 - Male - Number"
MOE_HC5_VC56,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $50,000 to $74,999 - Male - Number"
MOE_HC6_VC56,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $50,000 to $74,999 - Male - Number"
MOE_HC7_VC56,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $50,000 to $74,999 - Male - Number"
MOE_HC8_VC56,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $50,000 to $74,999 - Male - Number"
MOE_HC9_VC56,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $50,000 to $74,999 - Male - Number"
MOE_HC10_VC56,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $50,000 to $74,999 - Male - Number"
MOE_HC11_VC56,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $50,000 to $74,999 - Male - Number"
MOE_HC12_VC56,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $50,000 to $74,999 - Male - Number"
MOE_HC13_VC56,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $50,000 to $74,999 - Male - Number"
MOE_HC14_VC56,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $50,000 to $74,999 - Male - Number"
MOE_HC15_VC56,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $50,000 to $74,999 - Male - Number"
MOE_HC16_VC56,"Margin of Error; Balance of not Hispanic or Latino; $50,000 to $74,999 - Male - Number"
MOE_HC1_VC57,"Margin of Error; Total, race and ethnicity; $50,000 to $74,999 - Male - Percent"
MOE_HC2_VC57,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $50,000 to $74,999 - Male - Percent"
MOE_HC3_VC57,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $50,000 to $74,999 - Male - Percent"
MOE_HC4_VC57,"Margin of Error; Not Hispanic or Latino, one race - White alone; $50,000 to $74,999 - Male - Percent"
MOE_HC5_VC57,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $50,000 to $74,999 - Male - Percent"
MOE_HC6_VC57,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $50,000 to $74,999 - Male - Percent"
MOE_HC7_VC57,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $50,000 to $74,999 - Male - Percent"
MOE_HC8_VC57,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $50,000 to $74,999 - Male - Percent"
MOE_HC9_VC57,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $50,000 to $74,999 - Male - Percent"
MOE_HC10_VC57,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $50,000 to $74,999 - Male - Percent"
MOE_HC11_VC57,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $50,000 to $74,999 - Male - Percent"
MOE_HC12_VC57,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $50,000 to $74,999 - Male - Percent"
MOE_HC13_VC57,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $50,000 to $74,999 - Male - Percent"
MOE_HC14_VC57,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $50,000 to $74,999 - Male - Percent"
MOE_HC15_VC57,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $50,000 to $74,999 - Male - Percent"
MOE_HC16_VC57,"Margin of Error; Balance of not Hispanic or Latino; $50,000 to $74,999 - Male - Percent"
MOE_HC1_VC59,"Margin of Error; Total, race and ethnicity; $50,000 to $74,999 - Female - Number"
MOE_HC2_VC59,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $50,000 to $74,999 - Female - Number"
MOE_HC3_VC59,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $50,000 to $74,999 - Female - Number"
MOE_HC4_VC59,"Margin of Error; Not Hispanic or Latino, one race - White alone; $50,000 to $74,999 - Female - Number"
MOE_HC5_VC59,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $50,000 to $74,999 - Female - Number"
MOE_HC6_VC59,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $50,000 to $74,999 - Female - Number"
MOE_HC7_VC59,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $50,000 to $74,999 - Female - Number"
MOE_HC8_VC59,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $50,000 to $74,999 - Female - Number"
MOE_HC9_VC59,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $50,000 to $74,999 - Female - Number"
MOE_HC10_VC59,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $50,000 to $74,999 - Female - Number"
MOE_HC11_VC59,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $50,000 to $74,999 - Female - Number"
MOE_HC12_VC59,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $50,000 to $74,999 - Female - Number"
MOE_HC13_VC59,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $50,000 to $74,999 - Female - Number"
MOE_HC14_VC59,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $50,000 to $74,999 - Female - Number"
MOE_HC15_VC59,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $50,000 to $74,999 - Female - Number"
MOE_HC16_VC59,"Margin of Error; Balance of not Hispanic or Latino; $50,000 to $74,999 - Female - Number"
MOE_HC1_VC60,"Margin of Error; Total, race and ethnicity; $50,000 to $74,999 - Female - Percent"
MOE_HC2_VC60,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $50,000 to $74,999 - Female - Percent"
MOE_HC3_VC60,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $50,000 to $74,999 - Female - Percent"
MOE_HC4_VC60,"Margin of Error; Not Hispanic or Latino, one race - White alone; $50,000 to $74,999 - Female - Percent"
MOE_HC5_VC60,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $50,000 to $74,999 - Female - Percent"
MOE_HC6_VC60,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $50,000 to $74,999 - Female - Percent"
MOE_HC7_VC60,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $50,000 to $74,999 - Female - Percent"
MOE_HC8_VC60,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $50,000 to $74,999 - Female - Percent"
MOE_HC9_VC60,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $50,000 to $74,999 - Female - Percent"
MOE_HC10_VC60,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $50,000 to $74,999 - Female - Percent"
MOE_HC11_VC60,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $50,000 to $74,999 - Female - Percent"
MOE_HC12_VC60,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $50,000 to $74,999 - Female - Percent"
MOE_HC13_VC60,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $50,000 to $74,999 - Female - Percent"
MOE_HC14_VC60,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $50,000 to $74,999 - Female - Percent"
MOE_HC15_VC60,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $50,000 to $74,999 - Female - Percent"
MOE_HC16_VC60,"Margin of Error; Balance of not Hispanic or Latino; $50,000 to $74,999 - Female - Percent"
MOE_HC1_VC63,"Margin of Error; Total, race and ethnicity; $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC2_VC63,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC3_VC63,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC4_VC63,"Margin of Error; Not Hispanic or Latino, one race - White alone; $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC5_VC63,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC6_VC63,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC7_VC63,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC8_VC63,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC9_VC63,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC10_VC63,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC11_VC63,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC12_VC63,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC13_VC63,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC14_VC63,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC15_VC63,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC16_VC63,"Margin of Error; Balance of not Hispanic or Latino; $75,000 to $99,999 - Total, both sexes - Number"
MOE_HC1_VC64,"Margin of Error; Total, race and ethnicity; $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC2_VC64,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC3_VC64,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC4_VC64,"Margin of Error; Not Hispanic or Latino, one race - White alone; $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC5_VC64,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC6_VC64,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC7_VC64,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC8_VC64,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC9_VC64,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC10_VC64,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC11_VC64,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC12_VC64,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC13_VC64,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC14_VC64,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC15_VC64,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC16_VC64,"Margin of Error; Balance of not Hispanic or Latino; $75,000 to $99,999 - Total, both sexes - Percent"
MOE_HC1_VC66,"Margin of Error; Total, race and ethnicity; $75,000 to $99,999 - Male - Number"
MOE_HC2_VC66,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $75,000 to $99,999 - Male - Number"
MOE_HC3_VC66,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $75,000 to $99,999 - Male - Number"
MOE_HC4_VC66,"Margin of Error; Not Hispanic or Latino, one race - White alone; $75,000 to $99,999 - Male - Number"
MOE_HC5_VC66,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $75,000 to $99,999 - Male - Number"
MOE_HC6_VC66,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $75,000 to $99,999 - Male - Number"
MOE_HC7_VC66,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $75,000 to $99,999 - Male - Number"
MOE_HC8_VC66,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $75,000 to $99,999 - Male - Number"
MOE_HC9_VC66,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $75,000 to $99,999 - Male - Number"
MOE_HC10_VC66,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $75,000 to $99,999 - Male - Number"
MOE_HC11_VC66,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $75,000 to $99,999 - Male - Number"
MOE_HC12_VC66,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $75,000 to $99,999 - Male - Number"
MOE_HC13_VC66,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $75,000 to $99,999 - Male - Number"
MOE_HC14_VC66,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $75,000 to $99,999 - Male - Number"
MOE_HC15_VC66,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $75,000 to $99,999 - Male - Number"
MOE_HC16_VC66,"Margin of Error; Balance of not Hispanic or Latino; $75,000 to $99,999 - Male - Number"
MOE_HC1_VC67,"Margin of Error; Total, race and ethnicity; $75,000 to $99,999 - Male - Percent"
MOE_HC2_VC67,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $75,000 to $99,999 - Male - Percent"
MOE_HC3_VC67,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $75,000 to $99,999 - Male - Percent"
MOE_HC4_VC67,"Margin of Error; Not Hispanic or Latino, one race - White alone; $75,000 to $99,999 - Male - Percent"
MOE_HC5_VC67,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $75,000 to $99,999 - Male - Percent"
MOE_HC6_VC67,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $75,000 to $99,999 - Male - Percent"
MOE_HC7_VC67,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $75,000 to $99,999 - Male - Percent"
MOE_HC8_VC67,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $75,000 to $99,999 - Male - Percent"
MOE_HC9_VC67,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $75,000 to $99,999 - Male - Percent"
MOE_HC10_VC67,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $75,000 to $99,999 - Male - Percent"
MOE_HC11_VC67,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $75,000 to $99,999 - Male - Percent"
MOE_HC12_VC67,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $75,000 to $99,999 - Male - Percent"
MOE_HC13_VC67,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $75,000 to $99,999 - Male - Percent"
MOE_HC14_VC67,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $75,000 to $99,999 - Male - Percent"
MOE_HC15_VC67,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $75,000 to $99,999 - Male - Percent"
MOE_HC16_VC67,"Margin of Error; Balance of not Hispanic or Latino; $75,000 to $99,999 - Male - Percent"
MOE_HC1_VC69,"Margin of Error; Total, race and ethnicity; $75,000 to $99,999 - Female - Number"
MOE_HC2_VC69,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $75,000 to $99,999 - Female - Number"
MOE_HC3_VC69,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $75,000 to $99,999 - Female - Number"
MOE_HC4_VC69,"Margin of Error; Not Hispanic or Latino, one race - White alone; $75,000 to $99,999 - Female - Number"
MOE_HC5_VC69,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $75,000 to $99,999 - Female - Number"
MOE_HC6_VC69,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $75,000 to $99,999 - Female - Number"
MOE_HC7_VC69,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $75,000 to $99,999 - Female - Number"
MOE_HC8_VC69,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $75,000 to $99,999 - Female - Number"
MOE_HC9_VC69,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $75,000 to $99,999 - Female - Number"
MOE_HC10_VC69,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $75,000 to $99,999 - Female - Number"
MOE_HC11_VC69,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $75,000 to $99,999 - Female - Number"
MOE_HC12_VC69,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $75,000 to $99,999 - Female - Number"
MOE_HC13_VC69,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $75,000 to $99,999 - Female - Number"
MOE_HC14_VC69,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $75,000 to $99,999 - Female - Number"
MOE_HC15_VC69,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $75,000 to $99,999 - Female - Number"
MOE_HC16_VC69,"Margin of Error; Balance of not Hispanic or Latino; $75,000 to $99,999 - Female - Number"
MOE_HC1_VC70,"Margin of Error; Total, race and ethnicity; $75,000 to $99,999 - Female - Percent"
MOE_HC2_VC70,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $75,000 to $99,999 - Female - Percent"
MOE_HC3_VC70,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $75,000 to $99,999 - Female - Percent"
MOE_HC4_VC70,"Margin of Error; Not Hispanic or Latino, one race - White alone; $75,000 to $99,999 - Female - Percent"
MOE_HC5_VC70,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $75,000 to $99,999 - Female - Percent"
MOE_HC6_VC70,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $75,000 to $99,999 - Female - Percent"
MOE_HC7_VC70,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $75,000 to $99,999 - Female - Percent"
MOE_HC8_VC70,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $75,000 to $99,999 - Female - Percent"
MOE_HC9_VC70,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $75,000 to $99,999 - Female - Percent"
MOE_HC10_VC70,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $75,000 to $99,999 - Female - Percent"
MOE_HC11_VC70,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $75,000 to $99,999 - Female - Percent"
MOE_HC12_VC70,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $75,000 to $99,999 - Female - Percent"
MOE_HC13_VC70,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $75,000 to $99,999 - Female - Percent"
MOE_HC14_VC70,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $75,000 to $99,999 - Female - Percent"
MOE_HC15_VC70,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $75,000 to $99,999 - Female - Percent"
MOE_HC16_VC70,"Margin of Error; Balance of not Hispanic or Latino; $75,000 to $99,999 - Female - Percent"
MOE_HC1_VC73,"Margin of Error; Total, race and ethnicity; $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC2_VC73,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC3_VC73,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC4_VC73,"Margin of Error; Not Hispanic or Latino, one race - White alone; $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC5_VC73,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC6_VC73,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC7_VC73,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC8_VC73,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC9_VC73,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC10_VC73,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC11_VC73,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC12_VC73,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC13_VC73,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $100,000 to $124,999  - Total, both sexes - Number"
